model	objective	reaction	status	value
Cstr_14.xml	objective	R_Cuabc	optimal	0.0
Cstr_14.xml	objective	R_Cut1	optimal	45.559021
Cstr_14.xml	objective	R_DAAD	optimal	45.559021
Cstr_14.xml	objective	R_DAAD2	optimal	45.559021
Cstr_14.xml	objective	R_DAAD4	optimal	45.559021
Cstr_14.xml	objective	R_DAAD5	optimal	45.559021
Cstr_14.xml	objective	R_DAAD7	optimal	45.559021
Cstr_14.xml	objective	R_DAAD8	optimal	45.559021
Cstr_14.xml	objective	R_DACL	optimal	45.559021
Cstr_14.xml	objective	R_DADK	optimal	45.559021
Cstr_14.xml	objective	R_DAGK120	optimal	45.559021
Cstr_14.xml	objective	R_DAGK140	optimal	45.559021
Cstr_14.xml	objective	R_DAGK141	optimal	45.559021
Cstr_14.xml	objective	R_DAGK160	optimal	45.559021
Cstr_14.xml	objective	R_DAGK161	optimal	45.559021
Cstr_14.xml	objective	R_DAGK180	optimal	45.559021
Cstr_14.xml	objective	R_DAGK181	optimal	45.559021
Cstr_14.xml	objective	R_DAGLIPA160ex	optimal	45.559021
Cstr_14.xml	objective	R_DAGLIPA180ex	optimal	45.559021
Cstr_14.xml	objective	R_DAGLIPA181d9ex	optimal	45.559021
Cstr_14.xml	objective	R_DAGLIPA182d9d12ex	optimal	45.559021
Cstr_14.xml	objective	R_DALAabcpp	optimal	45.559021
Cstr_14.xml	objective	R_DALAt2r	optimal	45.559021
Cstr_14.xml	objective	R_DAPADHL	optimal	45.559021
Cstr_14.xml	objective	R_DAPAL	optimal	45.559021
Cstr_14.xml	objective	R_DAPAT	optimal	45.559021
Cstr_14.xml	objective	R_DAPDC	optimal	45.559021
Cstr_14.xml	objective	R_DAPE	optimal	0.0
Cstr_14.xml	objective	R_DARBabcpp	optimal	45.559021
Cstr_14.xml	objective	R_DARBt3ipp	optimal	45.559021
Cstr_14.xml	objective	R_DASYN120	optimal	45.559021
Cstr_14.xml	objective	R_DASYN140	optimal	45.559021
Cstr_14.xml	objective	R_DASYN141	optimal	45.559021
Cstr_14.xml	objective	R_DASYN160	optimal	45.559021
Cstr_14.xml	objective	R_DASYN160190	optimal	45.559021
Cstr_14.xml	objective	R_DASYN161	optimal	45.559021
Cstr_14.xml	objective	R_DASYN180	optimal	45.559021
Cstr_14.xml	objective	R_DASYN181	optimal	45.559021
Cstr_14.xml	objective	R_DASYN190190	optimal	45.559021
Cstr_14.xml	objective	R_DATPHs	optimal	45.559021
Cstr_14.xml	objective	R_DB4PS	optimal	45.559021
Cstr_14.xml	objective	R_DBTS	optimal	45.559021
Cstr_14.xml	objective	R_DCAtex	optimal	45.559021
Cstr_14.xml	objective	R_DCPDPS	optimal	45.559021
Cstr_14.xml	objective	R_DCTPD	optimal	45.559021
Cstr_14.xml	objective	R_DCTPD2	optimal	45.559021
Cstr_14.xml	objective	R_DCYTD	optimal	45.486247
Cstr_14.xml	objective	R_DCYTt2	optimal	45.486247
Cstr_14.xml	objective	R_DDPA	optimal	45.559021
Cstr_14.xml	objective	R_DGK1	optimal	45.559021
Cstr_14.xml	objective	R_DHACOAH	optimal	45.559021
Cstr_14.xml	objective	R_DHAD1	optimal	45.559021
Cstr_14.xml	objective	R_DHAD2	optimal	45.559021
Cstr_14.xml	objective	R_DHAK	optimal	45.559021
Cstr_14.xml	objective	R_DHAPT	optimal	45.559021
Cstr_14.xml	objective	R_DHCINDO	optimal	45.559021
Cstr_14.xml	objective	R_DHDPRy	optimal	0.0
Cstr_14.xml	objective	R_DHDPS	optimal	0.0
Cstr_14.xml	objective	R_DHEDAA	optimal	45.559021
Cstr_14.xml	objective	R_DHFR	optimal	45.559021
Cstr_14.xml	objective	R_DHFS	optimal	45.559021
Cstr_14.xml	objective	R_DHNAOT	optimal	0.0
Cstr_14.xml	objective	R_DHNPA2r	optimal	45.559021
Cstr_14.xml	objective	R_DHNPA_1	optimal	45.559021
Cstr_14.xml	objective	R_DHORD2	optimal	45.559021
Cstr_14.xml	objective	R_DHORDi	optimal	45.559021
Cstr_14.xml	objective	R_DHORTS	optimal	45.559021
Cstr_14.xml	objective	R_DHPACCOAHIT	optimal	45.559021
Cstr_14.xml	objective	R_DHPDO	optimal	45.559021
Cstr_14.xml	objective	R_DHPM1	optimal	45.559021
Cstr_14.xml	objective	R_DHPPDA	optimal	45.559021
Cstr_14.xml	objective	R_DHPPDA2	optimal	45.559021
Cstr_14.xml	objective	R_DHPS2	optimal	45.559021
Cstr_14.xml	objective	R_DHPt	optimal	45.558994
Cstr_14.xml	objective	R_DHQS	optimal	45.559021
Cstr_14.xml	objective	R_DHQTi	optimal	45.559021
Cstr_14.xml	objective	R_DIPEPabc1	optimal	45.559021
Cstr_14.xml	objective	R_DIPEPabc10	optimal	45.559021
Cstr_14.xml	objective	R_DIPEPabc12	optimal	45.559021
Cstr_14.xml	objective	R_DIPEPabc13	optimal	45.559021
Cstr_14.xml	objective	R_DIPEPabc14	optimal	45.559021
Cstr_14.xml	objective	R_DIPEPabc15	optimal	45.559021
Cstr_14.xml	objective	R_DIPEPabc3	optimal	45.559021
Cstr_14.xml	objective	R_DIPEPabc8	optimal	45.559021
Cstr_14.xml	objective	R_DKGLCNR1	optimal	45.559021
Cstr_14.xml	objective	R_DLYSAD	optimal	45.559021
Cstr_14.xml	objective	R_DLYSPYRAT	optimal	45.559021
Cstr_14.xml	objective	R_DMALRED	optimal	45.559021
Cstr_14.xml	objective	R_DMATT	optimal	0.0
Cstr_14.xml	objective	R_DMPPS	optimal	45.559021
Cstr_14.xml	objective	R_DNADDP	optimal	45.559021
Cstr_14.xml	objective	R_DNMPPA	optimal	45.559021
Cstr_14.xml	objective	R_DNTAep	optimal	45.559021
Cstr_14.xml	objective	R_DNTPPA	optimal	45.559021
Cstr_14.xml	objective	R_DPCOAK	optimal	0.0
Cstr_14.xml	objective	R_DPPS	optimal	45.559021
Cstr_14.xml	objective	R_DPR	optimal	45.559021
Cstr_14.xml	objective	R_DRBK	optimal	45.559021
Cstr_14.xml	objective	R_DRIBabc	optimal	45.559021
Cstr_14.xml	objective	R_DRIBtex_1	optimal	45.559021
Cstr_14.xml	objective	R_DRPA	optimal	45.559021
Cstr_14.xml	objective	R_DRU1Ptex	optimal	45.559021
Cstr_14.xml	objective	R_DSERDHr	optimal	45.559021
Cstr_14.xml	objective	R_DSERt2	optimal	45.559021
Cstr_14.xml	objective	R_DTBTST	optimal	45.559021
Cstr_14.xml	objective	R_DTMPK	optimal	0.0
Cstr_14.xml	objective	R_DURAD	optimal	45.559021
Cstr_14.xml	objective	R_DURIK1_1	optimal	45.486247
Cstr_14.xml	objective	R_DURIPP_1	optimal	45.559021
Cstr_14.xml	objective	R_DUTPDP	optimal	45.559021
Cstr_14.xml	objective	R_DXPRIi	optimal	0.0
Cstr_14.xml	objective	R_DXPS	optimal	0.0
Cstr_14.xml	objective	R_DXYLUDtex	optimal	45.559021
Cstr_14.xml	objective	R_DXYLUDtpp	optimal	45.559021
Cstr_14.xml	objective	R_D_LACt2pp	optimal	45.559021
Cstr_14.xml	objective	R_D_LACtex	optimal	45.559021
Cstr_14.xml	objective	R_E4PD	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH1	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH12	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH14	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH15	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH16	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH17	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH18	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH19	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH2	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH20	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH21	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH22	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH23	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH24	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH26	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH27	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH28	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH3	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH31	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH36	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH37	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH38	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH4	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH5	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH6	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH7	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH8	optimal	45.559021
Cstr_14.xml	objective	R_ECOAH9ir	optimal	45.559021
Cstr_14.xml	objective	R_ENO	optimal	28.761496
Cstr_14.xml	objective	R_EX_12dgr160_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_12dgr180_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_1ag160_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_1ag180_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_1ag181d9_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_1ag182d9d12_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_25dkglcn_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_2m35mdntha_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_2pglyc_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_35dnta_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_3h4atb_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_3hcinnm_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_3mb_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_4abut_e	optimal	37.244027
Cstr_14.xml	objective	R_EX_4abz_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_4abzglu_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_4ahmmp_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_4hba_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_4hphac_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_5dglcn_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_5drib_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_5mcsn_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_5mdru1p_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_6apa_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_6atha_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_LalaLglu_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_R_3hcmrs7e_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_abg4_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ac_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_acac_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_acald_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_acgam_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_actn__R_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_acysbmn_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ad_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala_B_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala_L_Thr__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala_L_asp__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala_L_gln__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala_L_glu__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala_L_his__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala_L_leu__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala_L_thr__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala__D_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ala__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_alagly_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_alahis_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_alatrp_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_amp_e	optimal	44.88834
Cstr_14.xml	objective	R_EX_anhgm_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_arbt6p_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_arbt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_arg__L_e	optimal	44.363341
Cstr_14.xml	objective	R_EX_ascb__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_asn__L_e	optimal	45.552439
Cstr_14.xml	objective	R_EX_aso3_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_asp__L_e	optimal	37.351877
Cstr_14.xml	objective	R_EX_bmn_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_btn_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_but_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_bz_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ca2_e	optimal	0.0
Cstr_14.xml	objective	R_EX_cgly_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_chol_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_chols_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_cit_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_cl_e	optimal	0.0
Cstr_14.xml	objective	R_EX_cmcbtt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_co2_e	optimal	37.244027
Cstr_14.xml	objective	R_EX_cobalt2_e	optimal	0.0
Cstr_14.xml	objective	R_EX_crn_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_cu2_e	optimal	0.0
Cstr_14.xml	objective	R_EX_cyan_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_cys__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_dag181d9_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_dag182d9d12_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_dca_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_dcyt_e	optimal	45.486247
Cstr_14.xml	objective	R_EX_dhptd_e	optimal	45.558994
Cstr_14.xml	objective	R_EX_drib_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_dxyl_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_enter_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_fe2_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_fe3_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_fe3dcit_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_fe3pyovd_kt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_feenter_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_fol_e	optimal	45.554838
Cstr_14.xml	objective	R_EX_for_e	optimal	40.214162
Cstr_14.xml	objective	R_EX_fru_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_fum_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_g3pe_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_galt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gam_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glc__D_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glcn__D_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glcr_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glcur_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gln__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glu__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_asn__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_asp__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_cys__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_gln__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_glu__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_leu__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_met__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_phe__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_pro__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gly_tyr__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glyald_e	optimal	44.803691
Cstr_14.xml	objective	R_EX_glyb_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glyc3p_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glyc_e	optimal	44.803691
Cstr_14.xml	objective	R_EX_glyclt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glygln_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glyglu_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glygly_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glyglygln_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glymet_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_glyser_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gthrd_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_gua_e	optimal	45.165708
Cstr_14.xml	objective	R_EX_h2o2_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_h2o_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_h2s_e	optimal	45.523812
Cstr_14.xml	objective	R_EX_h_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_hco3_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_hdca_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_his__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_hisgly_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_hishis_e	optimal	45.522827
Cstr_14.xml	objective	R_EX_hxa_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_hxan_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_idon__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ile__L_e	optimal	45.542692
Cstr_14.xml	objective	R_EX_ind3ac_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_inost_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_istfrnA_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_istfrnB_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_k_e	optimal	0.0
Cstr_14.xml	objective	R_EX_lac__D_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_lac__L_e	optimal	37.939709
Cstr_14.xml	objective	R_EX_lcts_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_leu__L_e	optimal	45.481641
Cstr_14.xml	objective	R_EX_leuleu_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_lipoate_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_lnlc_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_lys__L_e	optimal	45.288844
Cstr_14.xml	objective	R_EX_lysglugly_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_mal__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_malt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_malthp_e	optimal	41.91199
Cstr_14.xml	objective	R_EX_man_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_melib_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_met_L_ala__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_met__D_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_met__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_metox__R_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_metsox_R__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_metsox_S__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_mg2_e	optimal	0.0
Cstr_14.xml	objective	R_EX_mn2_e	optimal	0.0
Cstr_14.xml	objective	R_EX_mnl_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_mobd_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_nh4_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_no2_e	optimal	44.555066
Cstr_14.xml	objective	R_EX_no3_e	optimal	45.051021
Cstr_14.xml	objective	R_EX_o2_e	optimal	44.653766
Cstr_14.xml	objective	R_EX_ocdca_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ocdcea_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_octa_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_orn__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_pea_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_peng_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_phe__L_e	optimal	45.553962
Cstr_14.xml	objective	R_EX_pheme_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_pi_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_pime_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_pnto__R_e	optimal	45.558125
Cstr_14.xml	objective	R_EX_ppa_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_pro__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_progly_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_prohisglu_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ptrc_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_pyovd_kt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_pyr_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_raffin_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_rib__D_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ribflv_e	optimal	45.556999
Cstr_14.xml	objective	R_EX_s_e	optimal	45.488658
Cstr_14.xml	objective	R_EX_salc_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_salchs4_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_salchs4fe_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_sbt__D_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_sel_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ser__D_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_ser__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_serglugly_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_skm_e	optimal	45.55889
Cstr_14.xml	objective	R_EX_slnt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_so3_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_so4_e	optimal	45.555704
Cstr_14.xml	objective	R_EX_spmd_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_stfrnA_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_stfrnB_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_succ_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_sucr_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tag160_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tag180_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tag181d9_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tag182d9d12_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_taur_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tcynt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tet_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_thm_e	optimal	45.558583
Cstr_14.xml	objective	R_EX_thr__L_e	optimal	45.365848
Cstr_14.xml	objective	R_EX_thym_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tma_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tnt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tre_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_trp__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tsul_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_tyr__L_e	optimal	45.476318
Cstr_14.xml	objective	R_EX_udcpp_e	optimal	42.285734
Cstr_14.xml	objective	R_EX_ura_e	optimal	45.537306
Cstr_14.xml	objective	R_EX_urea_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_val__L_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_vanln_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_vanlt_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_xyl__D_e	optimal	45.559021
Cstr_14.xml	objective	R_EX_zn2_e	optimal	0.0
Cstr_14.xml	objective	R_F1PP	optimal	45.559021
Cstr_14.xml	objective	R_F6PP	optimal	45.559021
Cstr_14.xml	objective	R_FA120ACPHi	optimal	45.559021
Cstr_14.xml	objective	R_FA141ACPHi	optimal	45.559021
Cstr_14.xml	objective	R_FA161ACPHi	optimal	45.559021
Cstr_14.xml	objective	R_FA80ACPHi	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE100	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE120	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE140	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE141	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE160	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE161	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE180	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE181	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE50	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE60	optimal	45.559021
Cstr_14.xml	objective	R_FACOAE80	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL100t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL120t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL140	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL140t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL141t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL160	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL160t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL161	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL161t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL180t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL181	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL181t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL50i	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL60t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOAL80t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FACOALT60t2pp	optimal	45.559021
Cstr_14.xml	objective	R_FADMQOR	optimal	45.559021
Cstr_14.xml	objective	R_FALDtpp	optimal	45.559021
Cstr_14.xml	objective	R_FALDtpp2	optimal	45.559021
Cstr_14.xml	objective	R_FAO1	optimal	45.559021
Cstr_14.xml	objective	R_FAO10	optimal	45.559021
Cstr_14.xml	objective	R_FAO11	optimal	45.559021
Cstr_14.xml	objective	R_FAO2	optimal	45.559021
Cstr_14.xml	objective	R_FAO3	optimal	45.559021
Cstr_14.xml	objective	R_FAS100	optimal	45.559021
Cstr_14.xml	objective	R_FAS120	optimal	45.559021
Cstr_14.xml	objective	R_FAS140	optimal	45.559021
Cstr_14.xml	objective	R_FAS160	optimal	45.559021
Cstr_14.xml	objective	R_FAS161	optimal	45.559021
Cstr_14.xml	objective	R_FAS180	optimal	45.559021
Cstr_14.xml	objective	R_FAS181	optimal	45.559021
Cstr_14.xml	objective	R_FAS80_L	optimal	45.559021
Cstr_14.xml	objective	R_FASC141ACP	optimal	45.559021
Cstr_14.xml	objective	R_FBA	optimal	42.051759
