model	objective	reaction	flux	status	minimum	maximum
Cstr_14.xml	objective	R_CD2t3pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CD2t4pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CD2tex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CD2tpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CDAPPA160190	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CDAPPA190	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CDPMEK	0.036447	optimal	0.036447	0.036447
Cstr_14.xml	objective	R_CGLYabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHCOAL	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHLabc	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHLabc_rev	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHLabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHLt2	0.0	optimal	0.0	9.111804
Cstr_14.xml	objective	R_CHLt2pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHLt3pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHOLD	0.0	optimal	0.0	9.111804
Cstr_14.xml	objective	R_CHOLSH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHOLSabc_1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHORM	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CHORS	0.004556	optimal	0.004556	0.004556
Cstr_14.xml	objective	R_CIGAMS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNH120pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNH140pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNH141pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNH160pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNH161pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNH180pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNH181pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNS120pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNS140pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNS141pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNS160pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNS161pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNS180pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLPNS181pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CLtex	0.237135	optimal	0.237135	0.237135
Cstr_14.xml	objective	R_CLtipp	0.237135	optimal	0.237135	0.237135
Cstr_14.xml	objective	R_CMCBTFL	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_CMCBTFU	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_CMCBTFtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CMCBTFtpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CMCMSAD	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CMHMI	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CO2t	0.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_CO2tex	-1000.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_CO2tpp	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_COBALT2abcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_COBALT2t3pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_COBALTt4pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_COBALTt5	-0.004556	optimal	-0.004556	-0.004556
Cstr_14.xml	objective	R_COabc	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CPPPGO	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CPPPGO2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CRNDH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CRNabc	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CRO4abcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CRO4t3pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CSND	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CT6PT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CTECOAI6	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CTECOAI7	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CTECOAI8	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CTPS1	7.313362	optimal	7.313362	7.313362
Cstr_14.xml	objective	R_CTPS2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CU2abcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CUabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYANST	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYANt2pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYANtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYO1b	0.0	optimal	0.0	78.808314
Cstr_14.xml	objective	R_CYO4pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYSS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYSTA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYSTL	495.801463	optimal	0.0	495.801463
Cstr_14.xml	objective	R_CYSabc	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYSabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYStex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYTBD	0.0	optimal	0.0	999.896217
Cstr_14.xml	objective	R_CYTBD2	577.683416	optimal	0.0	999.896217
Cstr_14.xml	objective	R_CYTBD2pp	1000.0	optimal	1000.0	1000.0
Cstr_14.xml	objective	R_CYTB_B3	0.0	optimal	0.0	999.896217
Cstr_14.xml	objective	R_CYTD	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYTDH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CYTK1	0.036447	optimal	0.036447	0.036447
Cstr_14.xml	objective	R_CYTK2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_Cobalt2abcppI	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_Cuabc	0.032301	optimal	0.032301	0.032301
Cstr_14.xml	objective	R_Cut1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAAD	0.0	optimal	0.0	999.900772
Cstr_14.xml	objective	R_DAAD2	0.0	optimal	0.0	999.900772
Cstr_14.xml	objective	R_DAAD4	0.0	optimal	0.0	7.011943
Cstr_14.xml	objective	R_DAAD5	0.0	optimal	0.0	999.900772
Cstr_14.xml	objective	R_DAAD7	0.0	optimal	0.0	999.900772
Cstr_14.xml	objective	R_DAAD8	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DACL	16.53961	optimal	0.0	28.539082
Cstr_14.xml	objective	R_DADK	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAGK120	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAGK140	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAGK141	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAGK160	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAGK161	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAGK180	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAGK181	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAGLIPA160ex	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_DAGLIPA180ex	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_DAGLIPA181d9ex	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_DAGLIPA182d9d12ex	498.63331	optimal	0.0	1000.0
Cstr_14.xml	objective	R_DALAabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DALAt2r	0.0	optimal	0.0	78.808314
Cstr_14.xml	objective	R_DAPADHL	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAPAL	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAPAT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAPDC	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DAPE	4.555902	optimal	4.555902	4.555902
Cstr_14.xml	objective	R_DARBabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DARBt3ipp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DASYN120	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DASYN140	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DASYN141	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DASYN160	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DASYN160190	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DASYN161	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DASYN180	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DASYN181	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DASYN190190	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DATPHs	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DB4PS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DBTS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DCAtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DCPDPS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DCTPD	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DCTPD2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DCYTD	1.192097	optimal	1.192097	1.192097
Cstr_14.xml	objective	R_DCYTt2	1.192097	optimal	1.192097	1.192097
Cstr_14.xml	objective	R_DDPA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DGK1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHACOAH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHAD1	13.919898	optimal	0.0	19.278847
Cstr_14.xml	objective	R_DHAD2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHAK	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHAPT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHCINDO	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHDPRy	4.555902	optimal	4.555902	4.555902
Cstr_14.xml	objective	R_DHDPS	4.555902	optimal	4.555902	4.555902
Cstr_14.xml	objective	R_DHEDAA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHFR	1.192097	optimal	0.0	1.192097
Cstr_14.xml	objective	R_DHFS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHNAOT	0.004556	optimal	0.004556	0.004556
Cstr_14.xml	objective	R_DHNPA2r	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHNPA_1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHORD2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHORDi	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHORTS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHPACCOAHIT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHPDO	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHPM1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHPPDA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHPPDA2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHPS2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHPt	0.004556	optimal	0.004556	0.004556
Cstr_14.xml	objective	R_DHQS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DHQTi	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DIPEPabc1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DIPEPabc10	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DIPEPabc12	0.0	optimal	0.0	7.011943
Cstr_14.xml	objective	R_DIPEPabc13	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DIPEPabc14	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DIPEPabc15	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DIPEPabc3	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DIPEPabc8	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DKGLCNR1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DLYSAD	0.0	optimal	0.0	999.900772
Cstr_14.xml	objective	R_DLYSPYRAT	0.0	optimal	-999.900772	0.0
Cstr_14.xml	objective	R_DMALRED	0.0	optimal	0.0	999.900772
Cstr_14.xml	objective	R_DMATT	0.004556	optimal	0.004556	0.004556
Cstr_14.xml	objective	R_DMPPS	0.036447	optimal	0.0	0.036447
Cstr_14.xml	objective	R_DNADDP	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DNMPPA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DNTAep	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DNTPPA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DPCOAK	0.026242	optimal	0.026242	0.026242
Cstr_14.xml	objective	R_DPPS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DPR	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DRBK	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DRIBabc	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DRIBtex_1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DRPA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DRU1Ptex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DSERDHr	0.0	optimal	0.0	103.203666
Cstr_14.xml	objective	R_DSERt2	0.0	optimal	0.0	103.203666
Cstr_14.xml	objective	R_DTBTST	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DTMPK	1.192097	optimal	1.192097	1.192097
Cstr_14.xml	objective	R_DURAD	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DURIK1_1	1.192097	optimal	1.192097	1.192097
Cstr_14.xml	objective	R_DURIPP_1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DUTPDP	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DXPRIi	0.036447	optimal	0.036447	0.036447
Cstr_14.xml	objective	R_DXPS	0.036447	optimal	0.036447	0.036447
Cstr_14.xml	objective	R_DXYLUDtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_DXYLUDtpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_D_LACt2pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_D_LACtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_E4PD	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH1	0.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_ECOAH12	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH14	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ECOAH15	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ECOAH16	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ECOAH17	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ECOAH18	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ECOAH19	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ECOAH2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH20	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ECOAH21	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ECOAH22	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ECOAH23	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH24	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH26	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH27	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH28	0.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_ECOAH3	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH31	0.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_ECOAH36	0.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_ECOAH37	0.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_ECOAH38	0.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_ECOAH4	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH5	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH6	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH7	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH8	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ECOAH9ir	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ENO	1000.0	optimal	1000.0	1000.0
Cstr_14.xml	objective	R_EX_12dgr160_e	0.0	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_EX_12dgr180_e	0.0	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_EX_1ag160_e	0.0	optimal	-570.788423	1000.0
Cstr_14.xml	objective	R_EX_1ag180_e	0.0	optimal	-570.788423	1000.0
Cstr_14.xml	objective	R_EX_1ag181d9_e	0.0	optimal	-570.788423	1000.0
Cstr_14.xml	objective	R_EX_1ag182d9d12_e	0.0	optimal	-570.788423	1000.0
Cstr_14.xml	objective	R_EX_25dkglcn_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_2m35mdntha_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_2pglyc_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_35dnta_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_3h4atb_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_3hcinnm_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_3mb_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_4abut_e	-1000.0	optimal	-1000.0	-1000.0
Cstr_14.xml	objective	R_EX_4abz_e	16.53961	optimal	0.0	28.539082
Cstr_14.xml	objective	R_EX_4abzglu_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_4ahmmp_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_4hba_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_4hphac_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_5dglcn_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_5drib_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_5mcsn_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_5mdru1p_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_6apa_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_6atha_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_LalaLglu_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_R_3hcmrs7e_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_abg4_e	-16.53961	optimal	-28.539082	0.0
Cstr_14.xml	objective	R_EX_ac_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_acac_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_acald_e	-13.919898	optimal	-19.278847	31.061958
Cstr_14.xml	objective	R_EX_acgam_e	0.0	optimal	-9.111804	0.0
Cstr_14.xml	objective	R_EX_actn__R_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_acysbmn_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ad_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ala_B_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ala_L_Thr__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ala_L_asp__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ala_L_gln__L_e	0.0	optimal	-11.999472	0.0
Cstr_14.xml	objective	R_EX_ala_L_glu__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ala_L_his__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ala_L_leu__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ala_L_thr__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ala__D_e	0.0	optimal	-78.808314	0.0
Cstr_14.xml	objective	R_EX_ala__L_e	0.0	optimal	-78.808314	0.0
Cstr_14.xml	objective	R_EX_alagly_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_alahis_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_alatrp_e	0.0	optimal	-2.589711	0.0
Cstr_14.xml	objective	R_EX_amp_e	-9.307571	optimal	-9.307571	-9.307571
Cstr_14.xml	objective	R_EX_anhgm_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_arbt6p_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_arbt_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_arg__L_e	-13.475994	optimal	-1000.0	-13.475994
Cstr_14.xml	objective	R_EX_ascb__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_asn__L_e	-10.98223	optimal	-10.98223	-10.98223
Cstr_14.xml	objective	R_EX_aso3_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_asp__L_e	984.358085	optimal	984.358085	984.358085
Cstr_14.xml	objective	R_EX_bmn_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_btn_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_but_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_bz_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_ca2_e	-0.237135	optimal	-0.237135	-0.237135
Cstr_14.xml	objective	R_EX_cgly_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_chol_e	0.0	optimal	-9.111804	0.0
Cstr_14.xml	objective	R_EX_chols_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_cit_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_cl_e	-0.237135	optimal	-0.237135	-0.237135
Cstr_14.xml	objective	R_EX_cmcbtt_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_co2_e	1000.0	optimal	1000.0	1000.0
Cstr_14.xml	objective	R_EX_cobalt2_e	-0.004556	optimal	-0.004556	-0.004556
Cstr_14.xml	objective	R_EX_crn_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_cu2_e	-0.032301	optimal	-0.032301	-0.032301
Cstr_14.xml	objective	R_EX_cyan_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_cys__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_dag181d9_e	0.0	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_EX_dag182d9d12_e	-498.63331	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_EX_dca_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_dcyt_e	-1.192097	optimal	-1.192097	-1.192097
Cstr_14.xml	objective	R_EX_dhptd_e	0.004556	optimal	0.004556	0.004556
Cstr_14.xml	objective	R_EX_drib_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_dxyl_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_enter_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_fe2_e	-0.305929	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_EX_fe3_e	-0.355725	optimal	-1000.0	999.644275
Cstr_14.xml	objective	R_EX_fe3dcit_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_fe3pyovd_kt_e	0.0	optimal	-1000.0	999.644275
Cstr_14.xml	objective	R_EX_feenter_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_fol_e	-0.030479	optimal	-0.030479	-0.030479
Cstr_14.xml	objective	R_EX_for_e	-1000.0	optimal	-1000.0	-990.888196
Cstr_14.xml	objective	R_EX_fru_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_fum_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_g3pe_e	0.0	optimal	-31.061958	0.0
Cstr_14.xml	objective	R_EX_galt_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gam_e	-9.111804	optimal	-9.111804	0.0
Cstr_14.xml	objective	R_EX_glc__D_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_glcn__D_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_glcr_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_glcur_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gln__L_e	-11.999472	optimal	-11.999472	0.0
Cstr_14.xml	objective	R_EX_glu__L_e	0.0	optimal	-28.539082	0.0
Cstr_14.xml	objective	R_EX_gly_asn__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_asp__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_cys__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_gln__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_glu__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_leu__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_met__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_phe__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_pro__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_gly_tyr__L_e	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_EX_glyald_e	-439.929474	optimal	-1000.0	-429.211577
Cstr_14.xml	objective	R_EX_glyb_e	-9.111804	optimal	-9.111804	0.0
Cstr_14.xml	objective	R_EX_glyc3p_e	-31.061958	optimal	-31.061958	0.0
Cstr_14.xml	objective	R_EX_glyc_e	938.562784	optimal	429.211577	1000.0
Cstr_14.xml	objective	R_EX_glyclt_e	0.0	optimal	0.0	0.0
