,fluxes
PLIPA1G161pp,0.0
PLIPA1G180pp,0.0
PLIPA1G181pp,0.0
PLPS,0.0
PMANM,0.0
PMDPHT,0.0
PMPK,0.0
PNCDC,0.0
PNP_1,0.0
PNTK,0.022070614121893286
PNTOt2,0.02207061412189329
POX,0.0
PPA,149.038450705727
PPA2,0.0
PPAKr,0.0
PPAt2pp,0.0
PPAt4pp,0.0
PPAtex,0.0
PPBNGS,0.0
PPC,0.0
PPCDC,0.022070614121893286
PPCOAC,0.0
PPGPPDP,0.0
PPK,0.0
PPK2,0.0
PPNCL3,0.022070614121893286
PPND,0.0
PPNDH,0.0
PPPGO,0.0
PPRDNDH,0.0
PRAGSr,0.0
PRAIS,0.0
PRAIi,0.0
PRAMPC,0.0
PRASCSi,0.0
PRATPP,0.0
PRFGS,0.0
PRMICI,0.0
PROD2,512.093173436522
PROGLYabcpp,0.0
PROGLYtex,0.0
PROHISGLUtr,0.0
PROR,0.0
PROabc,0.0
PROabcpp,0.0
PROt2r,8.470172924852625
PROt4,0.0
PROt4pp,0.0
PROtex,0.0
PRPPS,29.89694585040708
PSCVT,0.0038317038406064804
PSERT,0.012817049346974656
PSP_L,0.012817049346974656
PSUDS,0.0
PTA2,0.0
PTAr,0.0
PTHRP,0.0
PTPATi,0.022070614121893286
PTRCAT1,0.0
PTRCabc,0.0
PTRCabcpp,0.0
PTRCt2pp,0.0
PTRCtex,0.0
PUNP1_1,0.0
PUNP2_1,0.0
PUNP3_1,0.0
PUNP4_1,0.0
PUNP5_1,0.0
PUNP6_1,0.0
PUNP7_1,0.0
PUTA3,0.0
PYDAMK,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXOR,0.0
PYDXPP,0.0
PYDXS,0.0
PYK,988.5010567743399
PYK5,0.0
PYOVD2tex,0.0
PYOVDM1,0.0
PYOVDM2,0.0
PYRDC,0.0
PYRt2rpp,0.0
PYRt4pp,0.0
PYRtex,0.0
QMO2,0.0
QULNS,0.08728621348905259
R5PP,0.0
RAFFINt2,0.0
RAFH,0.0
RBFK,0.008544699564550196
RBFSa,0.0
RBFSb,0.0
RBK,0.0
RECOAH10,0.0
RECOAH11,0.0
RECOAH12,0.0
RECOAH13,0.0
RECOAH14,0.0
RECOAH15,0.0
RECOAH16,0.0
RECOAH17,0.0
RECOAH22,0.0
RECOAH23,0.0
RECOAH24,0.0
RECOAH25,0.0
RECOAH26,0.0
RECOAH9,0.0
REPHACCOAI,0.0
RHA141tex,0.0
RHA141tpp,0.0
RHA40tpp,0.0
RHACOAE100,0.0
RHACOAE120,0.0
RHACOAE121,0.0
RHACOAE121d6,0.0
RHACOAE140,0.0
RHACOAE141,0.0
RHACOAE141d5,0.0
RHACOAE142,0.0
RHACOAE160,0.0
RHACOAE50,0.0
RHACOAE60,0.0
RHACOAE70,0.0
RHACOAE80,0.0
RHACOAE90,0.0
RHACOAEP100,0.0
RHACOAEP101,0.0
RHACOAEP40,0.0
RHACOAEP50,0.0
RHACOAEP60,0.0
RHACOAEP70,0.0
RHACOAEP80,0.0
RHACOAEP90,0.0
RHACOAET40,0.0
RHACOAET60,0.0
RHACOAR101,0.0
RHACOAR121d5,0.0
RHACOAR121d6,0.0
RHACOAR141d5,0.0
RHACOAR141d7,0.0
RHACOAR142,0.0
RHACOAR70,0.0
RHACOAR90,0.0
RHACOARP100,0.0
RHACOARP40,0.0
RHACOARP50,0.0
RHACOARP60,0.0
RHACOARP70,0.0
RHACOARP80,0.0
RHACOARP90,0.0
RHCCE,0.003831703840606479
RIBFLVt2,0.017089399129102633
RIBabc,0.0
RIBabc1,0.0
RIBabcpp,0.0
RIBtex,0.0
RNDR1,0.0
RNDR1b,1.00260362693309
RNDR2,0.0
RNDR2b,1.035211426616651
RNDR3,0.0
RNDR3b,1.035211426616651
RNDR4,0.0
RNDR4b,1.00260362693309
RNTR1,0.0
RNTR2,0.0
RNTR3,0.0
RNTR4,0.0
RPE,-19.936993699981088
RPI,-19.92844900041654
SADT,0.0
SALCHS4FER1,0.0
SALCHS4FEabcpp,0.0
SALCHS4FEtonex,0.0
SALCHS4abcpp,0.0
SALCHS4tex,0.0
SALCt,0.0
SARCOX,-4.4696727781063177e-14
SBTD_D2,0.0
SBTt2,0.0
SDPDS,3.8317038406064743
SDPTA,-3.8317038406064743
SEPHCHCS,0.00383170384060648
SERAT,0.0
SERD_L,0.0
SERGLUGLNtr,0.0
SERabc,0.0
SERt2r,20.504692554833316
SERt2rpp,0.0
SERtex,0.0
SHCHCS3,0.0038317038406064795
SHCHD2,0.0
SHCHF,0.0
SHK3Dr,0.0
SHKK,0.0038317038406064804
SHSL1,0.0
SHSL4r,0.0
SKMt2,0.0038317038406064804
SKMt2pp,0.0
SKMtex,0.0
SMIA1,-0.25729891289672463
SMIA1Eabc,0.0
SMIA2abc,0.0
SMIB1,0.0
SO3abcpp,0.0
SO3tex,0.0
SO4t2,0.16621931260550882
SPMDabc,0.0
SPMDt3pp,0.0
SPMDtex,0.0
SPODM,0.0
SSALx,0.0
SSALy,0.0
SSCOARy,-37.158062945396516
SUCASPtpp,0.0
SUCBZL,0.003831703840606479
SUCBZS,0.0038317038406064795
SUCCt2_3pp,0.0
SUCCt2r,0.0
SUCFUMtpp,0.0
SUCMALtpp,0.0
SUCOAACTr,0.0
SUCOAS,-33.32635910479005
SUCR,0.0
SUCRt2,0.0
SUCTARTtpp,0.0
SUCpts,0.0
SULabc,0.0
St,7.062289982698602
TAGLIPA160ex,0.0
TAGLIPA180ex,0.0
TAGLIPA181d9ex,0.0
TAGLIPA182d9d12,0.0
TALA,-9.968496849990546
TARTt2_3pp,0.0
TAURabc,0.0
TCYNTtex,0.0
TCYNTtpp,0.0
TDP,0.0
THDPS,3.831703840606474
THIORDXi,0.0
THMabc,0.008544699564552434
THRA,0.0
THRA2,0.0
THRD,0.0
THRD_L,0.0
THRS,0.0
THRabc,0.0
THRabcpp,0.0
THRt2pp,0.0
THRt2r,9.720534522119346
THZPSN,0.0
THZPSN2,0.0
TKT1,-9.968496849990546
TKT2,-9.968496849990546
TMDK1,0.0
TMDPK,0.008544699564552434
TMDPP,0.0
TMDS,0.0
TMDS3,1.0026036269330898
TMPK,0.0
TMPPP,0.0
TOLt5,0.0
TOLt6,0.0
TOLtex,0.0
TOLtpp,0.0
TPI,544.9181125836391
TRDR,0.0
TRE6PP,0.0
TRE6PS,0.0
TREabc,0.0
TREpts,0.0
TRPS1,0.0
TRPS2,0.0
TRPS3,0.0
TRPabc,2.1780554141159376
TRYPTAOX,0.0
TSULabc,0.0
TYRTA,0.0
TYRabc,0.0
TYRt2rpp,5.283766328042701
TYRtex,5.283766328042701
UAAGDS,3.8317038406064743
UAGCVT,3.8317038406064747
UAGDP,7.6634076812129495
UAGPT2,0.0
UAGPT2_1,0.0
UAGPT3,3.831703840606474
UAMAGS,3.8317038406064747
UAMAS,3.831703840606475
UAPGR,3.8317038406064747
UDCPDP,3.831703840606474
UDPDPS,3.8317038406064743
UDPDPS2,0.0
UDPG4E,0.0
UGLT,0.0
UGMDDS,3.8317038406064743
UM3PL,0.0
UMPK,16.50678856014066
UNK3,5.897337064039052
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPRT,12.675084719534185
URAt2,12.675084719534185
URAt2pp,0.0
URAtex,0.0
URCN,0.0
UREASE,0.0
UREAt,0.0
URIH,0.0
VALTA,-16.214314605987163
VALabc,0.0
VALabcpp,0.0
VALt2r,0.0
VALt3pp,0.0
VCACT,0.0
VECOAH,0.0
VPAMTr,0.0
XPPT,0.0
XTSNH,0.0
XTSNt2,0.0
XYLabc,0.0
XYLt,0.0
YUMPS,0.0
ZN2abcpp,0.0
ZN2t3pp,0.0
ZN2t4pp,0.0
ZNabc,0.0
ZNabcpp,0.0
r1143,0.0
r2465_1,-0.013066110096468077
SK_aacald_c,0.0
SK_hemeO_c,0.0
SK_lipopb_c,0.0
SK_mththf_c,0.0
SK_sheme_c,0.0
EX_12dgr160_e,0.0
EX_12dgr180_e,0.0
EX_1ag160_e,0.0
EX_1ag180_e,0.0
EX_1ag181d9_e,0.0
EX_1ag182d9d12_e,0.0
EX_3h4atb_e,0.0
EX_3hcinnm_e,0.0
EX_3mb_e,0.0
EX_4abut_e,-37.15806294539653
EX_4abzglu_e,0.0
EX_4ahmmp_e,0.0
EX_4hba_e,0.0
EX_4hphac_e,0.0
EX_5dglcn_e,0.0
EX_5drib_e,0.0
EX_5mcsn_e,0.0
EX_6atha_e,0.0
EX_LalaLglu_e,0.0
EX_R_3hcmrs7e_e,0.0
EX_abg4_e,-0.02563409869365717
EX_ac_e,0.0
EX_acac_e,0.0
EX_acald_e,-16.21431460598717
EX_acgam_e,0.0
EX_acglu_e,0.0
EX_actn__R_e,0.0
EX_acysbmn_e,0.0
EX_ala_B_e,0.0
EX_ala_L_asp__L_e,0.0
EX_ala_L_glu__L_e,0.0
EX_ala_L_thr__L_e,0.0
EX_ala__D_e,0.0
EX_ala__L_e,0.0
EX_ala_L_gln__L_e,0.0
EX_ala_L_his__L_e,0.0
EX_ala_L_leu__L_e,0.0
EX_alagly_e,0.0
EX_alahis_e,0.0
EX_ala_L_Thr__L_e,0.0
EX_alatrp_e,0.0
EX_anhgm_e,0.0
EX_arbt6p_e,0.0
EX_arbt_e,0.0
EX_arg__L_e,-556.4078820716899
EX_asn__L_e,-9.236513692973933
EX_aso3_e,0.0
EX_asp__L_e,0.0
EX_bmn_e,0.0
EX_but_e,0.0
EX_ca2_e,-0.19944018490356696
EX_cgly_e,0.0
EX_chol_e,4.4696727781063177e-14
EX_cit_e,0.0
EX_cl_e,-0.199440184903567
EX_cmcbtt_e,0.0
EX_co2_e,1000.0
EX_cobalt2_e,-0.003831703840606474
EX_4crsol_e,0.0
EX_cu2_e,-0.027166780229899892
EX_cu_e,0.0
EX_cyan_e,0.0
EX_cys__L_e,0.0
EX_dag181d9_e,0.0
EX_dag182d9d12_e,0.0
EX_dca_e,0.0
EX_dhptd_e,0.0038317038406064795
EX_drib_e,0.0
EX_fe2_e,0.0
EX_fe3_e,0.0
EX_fe3dcit_e,0.0
EX_fe3pyovd_kt_e,-0.2991794358745534
EX_for_e,-368.14807253647683
EX_fru_e,0.0
EX_fum_e,0.0
EX_g3pe_e,0.0
EX_gam_e,-7.6634076812129495
EX_glc__D_e,0.0
EX_glcn__D_e,0.0
EX_glcr_e,0.0
EX_glcur_e,0.0
EX_gln__L_e,0.0
EX_glu__L_e,0.0
EX_gly_asn__L_e,0.0
EX_gly_asp__L_e,0.0
EX_gly_e,0.0
EX_gly_gln__L_e,0.0
EX_gly_glu__L_e,0.0
EX_gly_leu__L_e,0.0
EX_gly_met__L_e,0.0
EX_gly_pro__L_e,0.0
EX_gly_tyr__L_e,0.0
EX_glyald_e,519.7523087679573
EX_glyb_e,0.0
EX_glyc3p_e,-37.78416335294513
EX_glyc_e,-519.7523087679574
EX_glyclt_e,0.0
EX_glygln_e,0.0
EX_glyglu_e,0.0
EX_glygly_e,0.0
EX_glyglygln_e,0.0
EX_glymet_e,0.0
EX_gly_phe__L_e,0.0
EX_glyser_e,0.0
EX_gthrd_e,0.0
EX_gua_e,-9.302687218301203
EX_h2o2_e,0.0
EX_h2o_e,-62.63954071017945
EX_h2s_e,3.5311449913493016
EX_h_e,-508.5260295875949
EX_hdca_e,0.0
EX_his__L_e,0.0
EX_hisgly_e,0.0
EX_hishis_e,-1.8150397922568802
EX_hxa_e,0.0
EX_hxan_e,-7.8280559952420266
EX_ile__L_e,-11.13221085107558
EX_ind3ac_e,0.0
EX_indole_e,0.0
EX_inost_e,0.0
EX_istfrnA_e,-0.25729891289672463
EX_istfrnB_e,0.0
EX_k_e,-7.479217677594993
EX_lac__D_e,0.0
EX_lac__L_e,867.5676173009219
EX_lcts_e,0.0
EX_leu__L_e,-17.26301363012275
EX_leuleu_e,0.0
EX_lipoate_e,0.0
EX_lnlc_e,0.0
EX_lys__L_e,-13.14891321646358
EX_lysglugly_e,0.0
EX_mal__L_e,0.0
EX_malt_e,0.0
EX_malthp_e,-75.30953912053268
EX_man_e,0.0
EX_melib_e,0.0
EX_met_L_ala__L_e,0.0
EX_met__D_e,-5.897337064039051
EX_met__L_e,0.0
EX_metsox_R__L_e,0.0
EX_metsox_S__L_e,0.0
EX_mg2_e,-0.3324003081726116
EX_mn2_e,-0.026477073538590735
EX_mnl_e,0.0
EX_mobd_e,0.0
EX_nh4_e,1000.0
EX_no2_e,0.0
EX_no3_e,0.0
EX_o2_e,-500.0436431067444
EX_ocdca_e,0.0
EX_ocdcea_e,0.0
EX_octa_e,0.0
EX_orn__L_e,0.0
EX_pacald_e,0.0
EX_peamn_e,0.0
EX_phe__L_e,-7.098806120299583
EX_pheme_e,0.0
EX_pi_e,0.0
EX_pnto__R_e,-0.022070614121893286
EX_ppa_e,0.0
EX_pro__L_e,-8.470172924852625
EX_progly_e,0.0
EX_prohisglu_e,0.0
EX_ptrc_e,0.0
EX_pyovd_kt_e,0.2991794358745535
EX_pyr_e,0.0
EX_raffin_e,0.0
EX_rib__D_e,0.0
EX_ribflv_e,-0.017089399129102633
EX_s_e,-7.062289982698602
EX_salc_e,0.0
EX_salchs4_e,0.0
EX_salchs4fe_e,0.0
EX_sbt__D_e,0.0
EX_ser__L_e,-20.504692554833316
EX_serglugly_e,0.0
EX_skm_e,-0.0038317038406064804
EX_so3_e,0.0
EX_so4_e,-0.16621931260550882
EX_spmd_e,0.0
EX_stfrnA_e,0.25729891289672463
EX_stfrnB_e,0.0
EX_succ_e,0.0
EX_sucr_e,0.0
EX_tag160_e,0.0
EX_tag180_e,0.0
EX_tag181d9_e,0.0
EX_tag182d9d12_e,0.0
EX_taur_e,0.0
EX_tcynt_e,0.0
EX_thm_e,-0.008544699564552434
EX_thr__L_e,-9.720534522119346
EX_tol_e,0.0
EX_tre_e,0.0
EX_trp__L_e,-2.1780554141159376
EX_tsul_e,0.0
EX_tyr__L_e,-5.283766328042702
EX_ura_e,-12.675084719534185
EX_urea_e,0.0
EX_val__L_e,0.0
EX_xtsn_e,0.0
EX_xyl__D_e,0.0
EX_zn2_e,-0.013066110096468077
Growth,38.31703840606473
ATPM,0.0
APCPT,0.0
APNPT,0.0
EX_na1_e,0.0
