model	objective	reaction	flux	status	minimum	maximum
Cstr_15.xml	objective	R_CYSS	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_CYSTA	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_CYSTL	0.0	optimal	0.0	496.843451
Cstr_15.xml	objective	R_CYSabc	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_CYSabc2pp	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_CYSabcpp	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_CYTBD	55.799303	optimal	0.0	999.921973
Cstr_15.xml	objective	R_CYTBD2	0.0	optimal	0.0	999.921973
Cstr_15.xml	objective	R_CYTBD2pp	1000.0	optimal	1000.0	1000.0
Cstr_15.xml	objective	R_CYTB_B2	0.0	optimal	0.0	999.921973
Cstr_15.xml	objective	R_CYTDH	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_CYTK1	37.704858	optimal	37.704858	37.704858
Cstr_15.xml	objective	R_CYTK2	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_CYTOM	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_Clt	0.178283	optimal	0.178283	0.178283
Cstr_15.xml	objective	R_Cobalt2abcppI	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_Cuabc	0.024285	optimal	0.024285	0.024285
Cstr_15.xml	objective	R_Cut1	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DAAD	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DAAD2	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DAAD4	0.0	optimal	0.0	5.271727
Cstr_15.xml	objective	R_DAAD5	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DAAD7	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DAAD8	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DACL	0.022915	optimal	0.022915	0.022915
Cstr_15.xml	objective	R_DAGK160	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DAGLIPA160ex	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DAGLIPA180ex	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DAGLIPA181d9ex	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DAGLIPA182d9d12ex	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DALAabcpp	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DALAt2r	0.0	optimal	0.0	104.6826
Cstr_15.xml	objective	R_DAPADHL	0.0	optimal	0.0	0.011457
Cstr_15.xml	objective	R_DAPAL	0.0	optimal	0.0	0.011457
Cstr_15.xml	objective	R_DAPAT	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DAPDC	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DAPE	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DARBt2rpp	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DARBt3ipp	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DASYN140	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DASYN160	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DASYN160190	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DASYN180	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DASYN181	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DASYN190190	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DB4PS	0.030553	optimal	0.030553	0.030553
Cstr_15.xml	objective	R_DBTS	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DCAtex	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DCPDPS	0.0	optimal	0.0	3.425223
Cstr_15.xml	objective	R_DCTPD	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DCTPD2	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DDCAtexi	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DDPA	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DGK1	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHACOAH	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHAD1	1.134025	optimal	0.0	14.494243
Cstr_15.xml	objective	R_DHAD2	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHAK	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHAPT	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHDPRy	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHDPS	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHEDAA	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHFR	0.022915	optimal	0.022915	0.919159
Cstr_15.xml	objective	R_DHFS	0.022915	optimal	0.022915	0.022915
Cstr_15.xml	objective	R_DHNAOT	0.003425	optimal	0.003425	0.003425
Cstr_15.xml	objective	R_DHNPA2r	0.0	optimal	0.0	0.022915
Cstr_15.xml	objective	R_DHNPA_1	0.022915	optimal	0.0	0.022915
Cstr_15.xml	objective	R_DHORD2	11.330467	optimal	0.0	11.330467
Cstr_15.xml	objective	R_DHORDi	0.0	optimal	0.0	11.330467
Cstr_15.xml	objective	R_DHORTS	-11.330467	optimal	-11.330467	0.0
Cstr_15.xml	objective	R_DHPACCOAHIT	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHPDO	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHPPDA	0.015276	optimal	0.0	0.015276
Cstr_15.xml	objective	R_DHPPDA2	0.0	optimal	0.0	0.015276
Cstr_15.xml	objective	R_DHPS2	0.0	optimal	0.0	0.022915
Cstr_15.xml	objective	R_DHPTDCs	0.003425	optimal	0.003425	0.003425
Cstr_15.xml	objective	R_DHQS	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DHQTi	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DIPEPabc1	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DIPEPabc10	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DIPEPabc12	5.271727	optimal	0.0	5.271727
Cstr_15.xml	objective	R_DIPEPabc13	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DIPEPabc14	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DIPEPabc15	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DIPEPabc3	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DIPEPabc8	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DLYSAD	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DLYSOXGAT	0.0	optimal	-1000.0	0.0
Cstr_15.xml	objective	R_DMALRED	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_DMATT	3.428649	optimal	3.428649	3.428649
Cstr_15.xml	objective	R_DMGDH2	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DMPPS	3.428649	optimal	0.0	37.704858
Cstr_15.xml	objective	R_DNADDP	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DNMPPA	0.022915	optimal	0.022915	0.022915
Cstr_15.xml	objective	R_DNTPPA	0.022915	optimal	0.022915	0.022915
Cstr_15.xml	objective	R_DPCOAK	0.019729	optimal	0.019729	0.019729
Cstr_15.xml	objective	R_DPPS	0.0	optimal	0.0	3.425223
Cstr_15.xml	objective	R_DPR	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DRBK	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DRIBabc	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DRIBtex_1	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DRPA	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DSERDHr	0.0	optimal	0.0	123.012083
Cstr_15.xml	objective	R_DSERt2	0.0	optimal	0.0	123.012083
Cstr_15.xml	objective	R_DTBTST	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DTMPK	0.896244	optimal	0.896244	0.896244
Cstr_15.xml	objective	R_DURIPP_1	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_DUTPDP	0.896244	optimal	0.896244	0.896244
Cstr_15.xml	objective	R_DXPRIi	37.704858	optimal	37.704858	37.704858
Cstr_15.xml	objective	R_DXPS	37.704858	optimal	37.704858	37.704858
Cstr_15.xml	objective	R_D_LACt2pp	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_D_LACtex	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH1	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH12	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH2	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH3	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH4	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH5	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH6	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH7	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH8	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ECOAH9ir	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_ENO	1000.0	optimal	1000.0	1000.0
Cstr_15.xml	objective	R_EX_12dgr160_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_12dgr180_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_1ag160_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_1ag180_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_1ag181d9_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_1ag182d9d12_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_3hpppn_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_3mb_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_4abut_e	-23.603747	optimal	-47.975322	-8.334699
Cstr_15.xml	objective	R_EX_4abzglu_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_4ahmmp_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_4crsol_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_4hphac_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_5dglcn_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_5drib_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_LalaDgluMdapDala_e	-3.425223	optimal	-3.425223	-3.425223
Cstr_15.xml	objective	R_EX_LalaLglu_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_abg4_e	-0.022915	optimal	-0.022915	-0.022915
Cstr_15.xml	objective	R_EX_abt__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ac_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_acald_e	0.0	optimal	-14.494243	33.775887
Cstr_15.xml	objective	R_EX_acgam_e	0.0	optimal	-6.850447	0.0
Cstr_15.xml	objective	R_EX_actn__R_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_acysbmn_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ala_B_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ala_L_Thr__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ala_L_asp__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ala_L_gln__L_e	-9.021456	optimal	-9.021456	0.0
Cstr_15.xml	objective	R_EX_ala_L_glu__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ala_L_his__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ala_L_leu__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ala_L_thr__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ala__D_e	0.0	optimal	-104.6826	0.0
Cstr_15.xml	objective	R_EX_ala__L_e	0.0	optimal	-104.6826	0.0
Cstr_15.xml	objective	R_EX_alagly_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_alahis_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_alatrp_e	-1.947	optimal	-1.947	0.0
Cstr_15.xml	objective	R_EX_anhgm_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_arbt6p_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_arbt_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_arg__L_e	-21.462004	optimal	-21.462004	-10.131537
Cstr_15.xml	objective	R_EX_asn__L_e	-8.256672	optimal	-8.256672	-8.256672
Cstr_15.xml	objective	R_EX_aso3_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_asp__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_bmn_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_btn_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_but_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ca2_e	-0.178283	optimal	-0.178283	-0.178283
Cstr_15.xml	objective	R_EX_cgly_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_chol_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_cit_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_cl_e	-0.178283	optimal	-0.178283	-0.178283
Cstr_15.xml	objective	R_EX_cmcbtt_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_co2_e	1000.0	optimal	1000.0	1000.0
Cstr_15.xml	objective	R_EX_cobalt2_e	-0.003425	optimal	-0.003425	-0.003425
Cstr_15.xml	objective	R_EX_cu2_e	-0.024285	optimal	-0.024285	-0.024285
Cstr_15.xml	objective	R_EX_cu_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_cyan_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_cys__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_dag181d9_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_dag182d9d12_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_dca_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ddca_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_drib_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_enter_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_fe2_e	-0.230004	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_fe3_e	-0.267441	optimal	-1000.0	999.732559
Cstr_15.xml	objective	R_EX_fe3pyovd_kt_e	0.0	optimal	-1000.0	999.732559
Cstr_15.xml	objective	R_EX_feenter_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_for_e	-950.025476	optimal	-972.144971	-907.622841
Cstr_15.xml	objective	R_EX_fru_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_fum_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_g3pe_e	-1.134025	optimal	-33.775887	0.0
Cstr_15.xml	objective	R_EX_gal_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gam_e	-6.850447	optimal	-6.850447	0.0
Cstr_15.xml	objective	R_EX_glc__D_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glcn__D_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glcur_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gln__L_e	0.0	optimal	-9.021456	0.0
Cstr_15.xml	objective	R_EX_glu__L_e	0.0	optimal	-18.031061	0.0
Cstr_15.xml	objective	R_EX_gly_asn__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_asp__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_cys__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_gln__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_glu__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_leu__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_met__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_phe__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_pro__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gly_tyr__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glyald_e	50.315486	optimal	6.741602	1000.0
Cstr_15.xml	objective	R_EX_glyb_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glyc3p_e	-32.641862	optimal	-33.775887	0.0
Cstr_15.xml	objective	R_EX_glyc_e	-50.315486	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_glyclt_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glygln_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glyglu_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glygly_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glyglygln_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glymet_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_glyser_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gthrd_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_gua_e	-8.331102	optimal	-8.331102	-8.331102
Cstr_15.xml	objective	R_EX_h2o2_e	0.0	optimal	-1000.0	0.0
Cstr_15.xml	objective	R_EX_h2o_e	956.922368	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_h2s_e	3.156549	optimal	3.007963	996.843451
Cstr_15.xml	objective	R_EX_h_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_hdca_e	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_EX_hdcea_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_his__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_hisgly_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_hishis_e	-1.622494	optimal	-1.622494	-1.622494
Cstr_15.xml	objective	R_EX_hxa_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_hxan_e	-6.997628	optimal	-6.997628	-6.997628
Cstr_15.xml	objective	R_EX_ile__L_e	-9.951267	optimal	-9.951267	-9.951267
Cstr_15.xml	objective	R_EX_ind3ac_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_inost_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_istfrnA_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_istfrnB_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_k_e	-6.685796	optimal	-6.685796	-6.685796
Cstr_15.xml	objective	R_EX_lac__D_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_lac__L_e	946.887443	optimal	895.3174	1000.0
Cstr_15.xml	objective	R_EX_lcts_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_leu__L_e	-15.431693	optimal	-15.431693	-15.431693
Cstr_15.xml	objective	R_EX_leuleu_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_lipoate_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_lnlc_e	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_EX_lys__L_e	-11.754031	optimal	-11.754031	-11.754031
Cstr_15.xml	objective	R_EX_lysglugly_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_mal__L_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_malt_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_malthp_e	-74.903288	optimal	-74.903288	-74.903288
Cstr_15.xml	objective	R_EX_man_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_melib_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_met_L_ala__L_e	-5.271727	optimal	-5.271727	0.0
Cstr_15.xml	objective	R_EX_met__D_e	0.0	optimal	-5.271727	0.0
Cstr_15.xml	objective	R_EX_met__L_e	0.0	optimal	-5.271727	0.0
Cstr_15.xml	objective	R_EX_metsox_R__L_e	0.0	optimal	-5.271727	0.0
Cstr_15.xml	objective	R_EX_metsox_S__L_e	0.0	optimal	-5.271727	0.0
Cstr_15.xml	objective	R_EX_mg2_e	-0.297138	optimal	-0.297138	-0.297138
Cstr_15.xml	objective	R_EX_mn2_e	-0.023668	optimal	-0.023668	-0.023668
Cstr_15.xml	objective	R_EX_mnl1p_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_mnl_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_mobd_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_n2o_e	0.0	optimal	0.0	500.0
Cstr_15.xml	objective	R_EX_nh4_e	0.0	optimal	-1000.0	53.29084
Cstr_15.xml	objective	R_EX_no2_e	1.134025	optimal	0.0	33.775887
Cstr_15.xml	objective	R_EX_no3_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_no_e	0.0	optimal	-1000.0	0.0
Cstr_15.xml	objective	R_EX_o2_e	-529.07269	optimal	-1000.0	-0.039013
Cstr_15.xml	objective	R_EX_ocdca_e	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_EX_ocdcea_e	0.0	optimal	0.0	1000.0
Cstr_15.xml	objective	R_EX_octa_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_orn__L_e	-5.072482	optimal	-25.602688	1000.0
Cstr_15.xml	objective	R_EX_peamn_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_phe__L_e	-6.34574	optimal	-6.34574	-6.34574
Cstr_15.xml	objective	R_EX_pheme_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_pi_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_pime_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_pnto__R_e	-0.019729	optimal	-0.019729	-0.019729
Cstr_15.xml	objective	R_EX_ppa_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ppap_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_pro__L_e	-0.178283	optimal	-1000.0	0.0
Cstr_15.xml	objective	R_EX_progly_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_prohisglu_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ptrc_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_pyovd_kt_e	0.0	optimal	-999.732559	1000.0
Cstr_15.xml	objective	R_EX_pyr_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_raffin_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_rib__D_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_s_e	-6.313098	optimal	-1000.0	-6.313098
Cstr_15.xml	objective	R_EX_salchs4_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_salchs4fe_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_sbt__D_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ser__D_e	0.0	optimal	-123.012083	0.0
Cstr_15.xml	objective	R_EX_ser__L_e	-18.329483	optimal	-123.012083	0.0
Cstr_15.xml	objective	R_EX_serglugly_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_skm_e	-0.003425	optimal	-0.003425	-0.003425
Cstr_15.xml	objective	R_EX_so3_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_so4_e	-0.148586	optimal	-0.148586	0.0
Cstr_15.xml	objective	R_EX_stfrnA_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_stfrnB_e	0.0	optimal	-1000.0	1000.0
Cstr_15.xml	objective	R_EX_succ_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_sucr_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_tag160_e	0.0	optimal	-1000.0	0.0
Cstr_15.xml	objective	R_EX_tag180_e	0.0	optimal	-1000.0	0.0
Cstr_15.xml	objective	R_EX_tag181d9_e	0.0	optimal	-1000.0	0.0
Cstr_15.xml	objective	R_EX_tag182d9d12_e	0.0	optimal	-1000.0	0.0
Cstr_15.xml	objective	R_EX_taur_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_tcynt_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_thm_e	-0.007638	optimal	-0.007638	-0.007638
Cstr_15.xml	objective	R_EX_thr__L_e	-8.689346	optimal	-8.689346	-8.689346
Cstr_15.xml	objective	R_EX_thym_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_tre_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_trp__L_e	0.0	optimal	-1.947	0.0
Cstr_15.xml	objective	R_EX_tsul_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_ttdcea_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_tyr__L_e	-4.723246	optimal	-4.723246	-4.723246
Cstr_15.xml	objective	R_EX_ura_e	0.0	optimal	-11.330467	0.0
Cstr_15.xml	objective	R_EX_urea_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_val__L_e	-13.360218	optimal	-14.494243	0.0
Cstr_15.xml	objective	R_EX_xyl__D_e	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_EX_zn2_e	-0.01168	optimal	-0.01168	-0.01168
Cstr_15.xml	objective	R_F1PP	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_F6PP	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FA80ACPHi	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE100	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE120	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE140	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE141	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE160	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE161	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE180	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE181	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE60	0.0	optimal	0.0	0.0
Cstr_15.xml	objective	R_FACOAE80	0.0	optimal	0.0	0.0
