,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
445,M_dca_p,Decanoate (n-C10:0),C10H19O2,-1,C10H19O2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:dca,bigg.metabolite:dca,bigg.metabolite:dca,Same
446,M_dcacoa_c,Decanoyl-CoA (n-C10:0CoA),C31H50N7O17P3S,-4,C31H50N7O17P3S,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:dcacoa,bigg.metabolite:dcacoa,bigg.metabolite:dcacoa,Same
447,M_dcdp_c,DCDP C9H12N3O10P2,C9H12N3O10P2,-3,C9H12N3O10P2,-3,Clean,unconstrained Target & Adherence & bigg.metabolite:dcdp,bigg.metabolite:dcdp,bigg.metabolite:dcdp,Same
448,M_dctp_c,DCTP C9H12N3O13P3,C9H12N3O13P3,-4,C9H12N3O13P3,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:dctp,bigg.metabolite:dctp,bigg.metabolite:dctp,Same
449,M_ddca_c,Dodecanoate (n-C12:0),C12H23O2,-1,C12H23O2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:ddca,bigg.metabolite:ddca,bigg.metabolite:ddca,Same
450,M_ddca_p,Dodecanoate (n-C12:0),C12H23O2,-1,C12H23O2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:ddca,bigg.metabolite:ddca,bigg.metabolite:ddca,Same
451,M_dgdp_c,DGDP C10H12N5O10P2,C10H12N5O10P2,-3,C10H12N5O10P2,-3,Clean,unconstrained Target & Adherence & bigg.metabolite:dgdp,bigg.metabolite:dgdp,bigg.metabolite:dgdp,Same
452,M_dgtp_c,DGTP C10H12N5O13P3,C10H12N5O13P3,-4,C10H12N5O13P3,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:dgtp,bigg.metabolite:dgtp,bigg.metabolite:dgtp,Same
453,M_dhna_c,"1,4-Dihydroxy-2-naphthoate",C11H7O4,-1,C11H7O4,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd02295,seed.compound:cpd02295,seed.compound:cpd02295,Same
454,M_dhpmp_c,Dihydroneopterin monophosphate,C9H12N5O7P,-2,C9H12N5O7P,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd03521,seed.compound:cpd03521,seed.compound:cpd03521,Same
455,M_dhpt_c,Dihydropteroate,C14H13N6O3,-1,C14H13N6O3,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00683,seed.compound:cpd00683,seed.compound:cpd00683,Same
456,M_diact_c,Diacetyl C4H6O2,C4H6O2,0,C4H6O2,0,Clean,unconstrained Target & Adherence & seed.compound:cpd00551,seed.compound:cpd00551,seed.compound:cpd00551,Same
457,M_ditp_c,DITP(4-),C10H11N4O13P3,-4,C10H11N4O13P3,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:ditp,bigg.metabolite:ditp,bigg.metabolite:ditp,Same
458,M_dmpp_c,Dimethylallyl diphosphate,C5H9O7P2,-3,C5H9O7P2,-3,Clean,unconstrained Target & Adherence & bigg.metabolite:dmpp,bigg.metabolite:dmpp,bigg.metabolite:dmpp,Same
459,M_dscl_c,Dihydrosirohydrochlorin,C42H41N4O16,-7,C42H41N4O16,-7,Clean,unconstrained Target & Adherence & seed.compound:cpd01620,seed.compound:cpd01620,seed.compound:cpd01620,Same
460,M_dtbt_c,Dethiobiotin,C10H17N2O3,-1,C10H17N2O3,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd01311,seed.compound:cpd01311,seed.compound:cpd01311,Same
461,M_dtdp_c,DTDP C10H13N2O11P2,C10H13N2O11P2,-3,C10H13N2O11P2,-3,Clean,unconstrained Target & Adherence & bigg.metabolite:dtdp,bigg.metabolite:dtdp,bigg.metabolite:dtdp,Same
462,M_dttp_c,DTTP C10H13N2O14P3,C10H13N2O14P3,-4,C10H13N2O14P3,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:dttp,bigg.metabolite:dttp,bigg.metabolite:dttp,Same
463,M_dudp_c,DUDP C9H11N2O11P2,C9H11N2O11P2,-3,C9H11N2O11P2,-3,Clean,unconstrained Target & Adherence & bigg.metabolite:dudp,bigg.metabolite:dudp,bigg.metabolite:dudp,Same
464,M_dutp_c,DUTP C9H11N2O14P3,C9H11N2O14P3,-4,C9H11N2O14P3,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:dutp,bigg.metabolite:dutp,bigg.metabolite:dutp,Same
465,M_dxyl5p_c,1-deoxy-D-xylulose 5-phosphate,C5H9O7P,-2,C5H9O7P,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd08289,seed.compound:cpd08289,seed.compound:cpd08289,Same
466,M_eig3p_c,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,C6H9N2O6P,-2,C6H9N2O6P,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd02843,seed.compound:cpd02843,seed.compound:cpd02843,Same
467,M_fad_c,Flavin adenine dinucleotide oxidized,C27H33N9O15P2,0,C27H33N9O15P2,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM1105936,metanetx.chemical:MNXM1105936,metanetx.chemical:MNXM1105936,Same
468,M_fmn_c,FMN C17H19N4O9P,C17H21N4O9P,0,C17H21N4O9P,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM1105927,metanetx.chemical:MNXM1105927,metanetx.chemical:MNXM1105927,Same
469,M_fol_c,Folate,C19H17N7O6,-2,C19H17N7O6,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd00393,seed.compound:cpd00393,seed.compound:cpd00393,Same
470,M_fol_e,Folate,C19H17N7O6,-2,C19H17N7O6,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd00393,seed.compound:cpd00393,seed.compound:cpd00393,Same
471,M_forglu_c,N-Formimidoyl-L-glutamate,C6H9N2O4,-1,C6H9N2O4,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00344,seed.compound:cpd00344,seed.compound:cpd00344,Same
472,M_frdp_c,Farnesyl diphosphate,C15H25O7P2,-3,C15H25O7P2,-3,Clean,unconstrained Target & Adherence & bigg.metabolite:frdp,bigg.metabolite:frdp,bigg.metabolite:frdp,Same
473,M_frmd_c,Formamide,CH3NO,0,CH3NO,0,Clean,unconstrained Target & Adherence & seed.compound:cpd00378,seed.compound:cpd00378,seed.compound:cpd00378,Same
474,M_galt1p_c,Galactitol 1-phosphate,C6H13O9P,-2,C6H13O9P,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd03752,seed.compound:cpd03752,seed.compound:cpd03752,Same
475,M_gam1p_c,D-Glucosamine 1-phosphate,C6H13NO8P,-1,C6H13NO8P,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd03671,seed.compound:cpd03671,seed.compound:cpd03671,Same
476,M_ggdp_c,Geranylgeranyl diphosphate C20H33O7P2,C20H33O7P2,-3,C20H33O7P2,-3,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM1102545,metanetx.chemical:MNXM1102545,metanetx.chemical:MNXM1102545,Same
477,M_glu1sa_c,L-Glutamate 1-semialdehyde,C5H9NO3,0,C5H9NO3,0,Clean,unconstrained Target & Adherence & seed.compound:cpd02345,seed.compound:cpd02345,seed.compound:cpd02345,Same
478,M_glu__D_c,D-Glutamate,C5H8NO4,-1,C5H8NO4,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00186,seed.compound:cpd00186,seed.compound:cpd00186,Same
479,M_glutar_c,Glutarate,C5H6O4,-2,C5H6O4,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd00379,seed.compound:cpd00379,seed.compound:cpd00379,Same
480,M_gly_asn__L_c,Gly asn L C6H11N3O4,C6H11N3O4,0,C6H11N3O4,0,Clean,unconstrained Target & Adherence & seed.compound:cpd11581,seed.compound:cpd11581,seed.compound:cpd11581,Same
481,M_gly_asn__L_e,Gly asn L C6H11N3O4,C6H11N3O4,0,C6H11N3O4,0,Clean,unconstrained Target & Adherence & seed.compound:cpd11581,seed.compound:cpd11581,seed.compound:cpd11581,Same
482,M_gly_asp__L_c,Gly asp L C6H9N2O5,C6H9N2O5,-1,C6H9N2O5,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd11589,seed.compound:cpd11589,seed.compound:cpd11589,Same
483,M_gly_asp__L_e,Gly asp L C6H9N2O5,C6H9N2O5,-1,C6H9N2O5,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd11589,seed.compound:cpd11589,seed.compound:cpd11589,Same
484,M_gly_gln__L_c,Gly-Gln,C7H13N3O4,0,C7H13N3O4,0,Clean,unconstrained Target & Adherence & seed.compound:cpd11580,seed.compound:cpd11580,seed.compound:cpd11580,Same
485,M_gly_gln__L_e,Gly-Gln,C7H13N3O4,0,C7H13N3O4,0,Clean,unconstrained Target & Adherence & seed.compound:cpd11580,seed.compound:cpd11580,seed.compound:cpd11580,Same
486,M_gly_glu__L_c,Gly glu L C7H11N2O5,C7H11N2O5,-1,C7H11N2O5,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd11592,seed.compound:cpd11592,seed.compound:cpd11592,Same
487,M_gly_glu__L_e,Gly glu L C7H11N2O5,C7H11N2O5,-1,C7H11N2O5,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd11592,seed.compound:cpd11592,seed.compound:cpd11592,Same
488,M_gly_met__L_c,Gly-Met,C7H14N2O3S,0,C7H14N2O3S,0,Clean,unconstrained Target & Adherence & seed.compound:cpd11591,seed.compound:cpd11591,seed.compound:cpd11591,Same
489,M_gly_met__L_e,Gly-Met,C7H14N2O3S,0,C7H14N2O3S,0,Clean,unconstrained Target & Adherence & seed.compound:cpd11591,seed.compound:cpd11591,seed.compound:cpd11591,Same
490,M_grdp_c,Geranyl diphosphate,C10H17O7P2,-3,C10H17O7P2,-3,Clean,unconstrained Target & Adherence & bigg.metabolite:grdp,bigg.metabolite:grdp,bigg.metabolite:grdp,Same
491,M_gtp_c,GTP C10H12N5O14P3,C10H12N5O14P3,-4,C10H12N5O14P3,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:gtp,bigg.metabolite:gtp,bigg.metabolite:gtp,Same
492,M_h2co3_c,Carbonic acid,CH2O3,0,CH2O3,0,Clean,unconstrained Target & Adherence & bigg.metabolite:h2co3,bigg.metabolite:h2co3,bigg.metabolite:h2co3,Same
493,M_hdcea_c,Hexadecenoate (n-C16:1),C16H29O2,-1,C16H29O2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:hdcea,bigg.metabolite:hdcea,bigg.metabolite:hdcea,Same
494,M_hdcea_p,Hexadecenoate (n-C16:1),C16H29O2,-1,C16H29O2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:hdcea,bigg.metabolite:hdcea,bigg.metabolite:hdcea,Same
495,M_hg2_c,Mercury  charged 2  Hg,Hg,2,Hg,2,Clean,unconstrained Target & Adherence & seed.compound:cpd00531,seed.compound:cpd00531,seed.compound:cpd00531,Same
496,M_hg2_p,Mercury  charged 2  Hg,Hg,2,Hg,2,Clean,unconstrained Target & Adherence & seed.compound:cpd00531,seed.compound:cpd00531,seed.compound:cpd00531,Same
497,M_hisp_c,L-Histidinol phosphate,C6H11N3O4P,-1,C6H11N3O4P,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00807,seed.compound:cpd00807,seed.compound:cpd00807,Same
498,M_histd_c,L-Histidinol,C6H12N3O,1,C6H12N3O,1,Clean,unconstrained Target & Adherence & seed.compound:cpd00641,seed.compound:cpd00641,seed.compound:cpd00641,Same
499,M_hkntd_c,2-hydroxy-6-ketononatrienedioate,C9H6O6,-2,C9H6O6,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd09255,seed.compound:cpd09255,seed.compound:cpd09255,Same
500,M_hmgcoa_c,Hydroxymethylglutaryl CoA C27H39N7O20P3S,C27H39N7O20P3S,-5,C27H39N7O20P3S,-5,Clean,unconstrained Target & Adherence & bigg.metabolite:hmgcoa,bigg.metabolite:hmgcoa,bigg.metabolite:hmgcoa,Same
501,M_hx2coa_c,Trans-Hex-2-enoyl-CoA,C27H40N7O17P3S,-4,C27H40N7O17P3S,-4,Clean,unconstrained Target & Adherence & seed.compound:cpd03125,seed.compound:cpd03125,seed.compound:cpd03125,Same
502,M_hxa_c,Hexanoate (n-C6:0),C6H11O2,-1,C6H11O2,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd01113,seed.compound:cpd01113,seed.compound:cpd01113,Same
503,M_hxa_e,Hexanoate (n-C6:0),C6H11O2,-1,C6H11O2,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd01113,seed.compound:cpd01113,seed.compound:cpd01113,Same
504,M_hxa_p,Hexanoate (n-C6:0),C6H11O2,-1,C6H11O2,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd01113,seed.compound:cpd01113,seed.compound:cpd01113,Same
505,M_hxcoa_c,Hexanoyl-CoA (n-C6:0CoA),C27H42N7O17P3S,-4,C27H42N7O17P3S,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:hxcoa,bigg.metabolite:hxcoa,bigg.metabolite:hxcoa,Same
506,M_ichor_c,Isochorismate,C10H8O6,-2,C10H8O6,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd00658,seed.compound:cpd00658,seed.compound:cpd00658,Same
507,M_idon__L_c,L-Idonate,C6H11O7,-1,C6H11O7,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00573,seed.compound:cpd00573,seed.compound:cpd00573,Same
508,M_idon__L_e,L-Idonate,C6H11O7,-1,C6H11O7,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00573,seed.compound:cpd00573,seed.compound:cpd00573,Same
509,M_idon__L_p,L-Idonate,C6H11O7,-1,C6H11O7,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00573,seed.compound:cpd00573,seed.compound:cpd00573,Same
510,M_igam_c,1D-myo-inositol 2-deoxy-D-glucopyranoside,C12H24NO10,1,C12H24NO10,1,Clean,unconstrained Target & Adherence & seed.compound:cpd15963,seed.compound:cpd15963,seed.compound:cpd15963,Same
511,M_imacp_c,3-(Imidazol-4-yl)-2-oxopropyl phosphate,C6H7N2O5P,-2,C6H7N2O5P,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd00930,seed.compound:cpd00930,seed.compound:cpd00930,Same
512,M_ipdp_c,Isopentenyl diphosphate,C5H9O7P2,-3,C5H9O7P2,-3,Clean,unconstrained Target & Adherence & bigg.metabolite:ipdp,bigg.metabolite:ipdp,bigg.metabolite:ipdp,Same
513,M_itp_c,ITP C10H11N4O14P3,C10H11N4O14P3,-4,C10H11N4O14P3,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:itp,bigg.metabolite:itp,bigg.metabolite:itp,Same
514,M_lipoamp_c,Lipoyl-AMP,C18H25N5O8PS2,-1,C18H25N5O8PS2,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd14955,seed.compound:cpd14955,seed.compound:cpd14955,Same
515,M_malt6p_c,Maltose 6'-phosphate,C12H21O14P,-2,C12H21O14P,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd01919,seed.compound:cpd01919,seed.compound:cpd01919,Same
516,M_mcbtt_c,Mycobactin T,C47H77N5O10,0,C47H77N5O10,0,Clean,unconstrained Target & Adherence & seed.compound:cpd15972,seed.compound:cpd15972,seed.compound:cpd15972,Same
517,M_met_L_ala__L_c,Met L ala L C8H16N2O3S,C8H15N2O3S,-1,C8H15N2O3S,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd11590,seed.compound:cpd11590,seed.compound:cpd11590,Same
518,M_met_L_ala__L_e,Met L ala L C8H16N2O3S,C8H15N2O3S,-1,C8H15N2O3S,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd11590,seed.compound:cpd11590,seed.compound:cpd11590,Same
519,M_met__D_c,D-Methionine,C5H11NO2S,0,C5H11NO2S,0,Clean,unconstrained Target & Adherence & seed.compound:cpd00637,seed.compound:cpd00637,seed.compound:cpd00637,Same
520,M_met__D_e,D-Methionine,C5H11NO2S,0,C5H11NO2S,0,Clean,unconstrained Target & Adherence & seed.compound:cpd00637,seed.compound:cpd00637,seed.compound:cpd00637,Same
521,M_metox__R_c,L methionine R oxide C5H11NO3S,C5H11NO3S,0,C5H11NO3S,0,Clean,unconstrained Target & Adherence & seed.compound:cpd11576,seed.compound:cpd11576,seed.compound:cpd11576,Same
522,M_metox__R_e,L methionine R oxide C5H11NO3S,C5H11NO3S,0,C5H11NO3S,0,Clean,unconstrained Target & Adherence & seed.compound:cpd11576,seed.compound:cpd11576,seed.compound:cpd11576,Same
523,M_mg2_c,Magnesium,Mg,2,Mg,2,Clean,unconstrained Target & Adherence & seed.compound:cpd00254,seed.compound:cpd00254,seed.compound:cpd00254,Same
524,M_mg2_e,Magnesium,Mg,2,Mg,2,Clean,unconstrained Target & Adherence & seed.compound:cpd00254,seed.compound:cpd00254,seed.compound:cpd00254,Same
525,M_mhpglu_c,5 Methyltetrahydropteroyltri L glutamate C25H36N8O12,C30H35N9O12,-4,C30H35N9O12,-4,Clean,unconstrained Target & Adherence & seed.compound:cpd02738,seed.compound:cpd02738,seed.compound:cpd02738,Same
526,M_mlthf_c,"5,10-Methylenetetrahydrofolate",C20H21N7O6,-2,C20H21N7O6,-2,Clean,unconstrained Target & Adherence & bigg.metabolite:mlthf,bigg.metabolite:mlthf,bigg.metabolite:mlthf,Same
527,M_mql7_c,Menaquinol 7 C46H66O2,C46H66O2,0,C46H66O2,0,Clean,unconstrained Target & Adherence & seed.compound:cpd23255,seed.compound:cpd23255,seed.compound:cpd23255,Same
528,M_mql8_c,Menaquinol 8,C51H74O2,0,C51H74O2,0,Clean,unconstrained Target & Adherence & seed.compound:cpd15499,seed.compound:cpd15499,seed.compound:cpd15499,Same
529,M_mqn7_c,Menaquinone 7 C46H64O2,C46H64O2,0,C46H64O2,0,Clean,unconstrained Target & Adherence & seed.compound:cpd11606,seed.compound:cpd11606,seed.compound:cpd11606,Same
530,M_mqn8_c,Menaquinone 8,C51H72O2,0,C51H72O2,0,Clean,unconstrained Target & Adherence & seed.compound:cpd15500,seed.compound:cpd15500,seed.compound:cpd15500,Same
531,M_msh_c,Mycothiol (reduced),C17H30N2O12S,0,C17H30N2O12S,0,Clean,unconstrained Target & Adherence & seed.compound:cpd15996,seed.compound:cpd15996,seed.compound:cpd15996,Same
532,M_murein3p3p_p,"Two linked disacharide tripeptide murein units (uncrosslinked, middle of chain)",C68H104N12O38,-4,C68H104N12O38,-4,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM741021,metanetx.chemical:MNXM741021,metanetx.chemical:MNXM741021,Same
533,M_murein4p3p_p,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",C71H109N13O39,-4,C71H109N13O39,-4,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM741016,metanetx.chemical:MNXM741016,metanetx.chemical:MNXM741016,Same
534,M_murein4p4p_p,"Two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)",C74H114N14O40,-4,C74H114N14O40,-4,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM741019,metanetx.chemical:MNXM741019,metanetx.chemical:MNXM741019,Same
535,M_murein4px4p4p_p,"Three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)",C111H169N21O59,-6,C111H169N21O59,-6,Clean,unconstrained Target & Adherence & seed.compound:cpd15507,seed.compound:cpd15507,seed.compound:cpd15507,Same
536,M_murein4px4p_p,"Two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)",C74H112N14O39,-4,C74H112N14O39,-4,Clean,unconstrained Target & Adherence & seed.compound:cpd15506,seed.compound:cpd15506,seed.compound:cpd15506,Same
537,M_murein5p3p_p,"Two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain)",C74H114N14O40,-4,C74H114N14O40,-4,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM738663,metanetx.chemical:MNXM738663,metanetx.chemical:MNXM738663,Same
538,M_murein5p4p_p,"Two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)",C77H119N15O41,-4,C77H119N15O41,-4,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM738657,metanetx.chemical:MNXM738657,metanetx.chemical:MNXM738657,Same
539,M_murein5p5p5p_p,"Three linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",C120H186N24O63,-6,C120H186N24O63,-6,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM740231,metanetx.chemical:MNXM740231,metanetx.chemical:MNXM740231,Same
540,M_murein5p5p_p,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",C80H124N16O42,-4,C80H124N16O42,-4,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM741014,metanetx.chemical:MNXM741014,metanetx.chemical:MNXM741014,Same
541,M_murein5px3p_p,"Two disacharide linked murein units, pentapeptide corsslinked tripeptide (A2pm->A2pm) (middle of chain)",C74H112N14O39,-4,C74H112N14O39,-4,Clean,unconstrained Target & Adherence & seed.compound:cpd15513,seed.compound:cpd15513,seed.compound:cpd15513,Same
542,M_murein5px4p_p,"Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",C77H117N15O40,-4,C77H117N15O40,-4,Clean,unconstrained Target & Adherence & seed.compound:cpd15514,seed.compound:cpd15514,seed.compound:cpd15514,Same
543,M_murein5px4px4p_p,Three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain),C114H172N22O59,-6,C114H172N22O59,-6,Clean,unconstrained Target & Adherence & seed.compound:cpd15515,seed.compound:cpd15515,seed.compound:cpd15515,Same
544,M_nh3_c,Ammonia,H3N,0,H3N,0,Clean,unconstrained Target & Adherence & bigg.metabolite:nh3,bigg.metabolite:nh3,bigg.metabolite:nh3,Same
545,M_ni2_c,Nickel,Ni,2,Ni,2,Clean,unconstrained Target & Adherence & seed.compound:cpd20862,seed.compound:cpd20862,seed.compound:cpd20862,Same
546,M_ni2_e,Nickel,Ni,2,Ni,2,Clean,unconstrained Target & Adherence & seed.compound:cpd20862,seed.compound:cpd20862,seed.compound:cpd20862,Same
547,M_ni2_p,Nickel,Ni,2,Ni,2,Clean,unconstrained Target & Adherence & seed.compound:cpd20862,seed.compound:cpd20862,seed.compound:cpd20862,Same
548,M_no2_c,Nitrite,NO2,-1,NO2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:no2,bigg.metabolite:no2,bigg.metabolite:no2,Same
549,M_no2_e,Nitrite,NO2,-1,NO2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:no2,bigg.metabolite:no2,bigg.metabolite:no2,Same
550,M_no2_p,Nitrite,NO2,-1,NO2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:no2,bigg.metabolite:no2,bigg.metabolite:no2,Same
551,M_oc2coa_c,Trans-Oct-2-enoyl-CoA,C29H44N7O17P3S,-4,C29H44N7O17P3S,-4,Clean,unconstrained Target & Adherence & seed.compound:cpd03130,seed.compound:cpd03130,seed.compound:cpd03130,Same
552,M_odecoa_c,Octadecenoyl-CoA (n-C18:1CoA),C39H64N7O17P3S,-4,C39H64N7O17P3S,-4,Clean,unconstrained Target & Adherence & bigg.metabolite:odecoa,bigg.metabolite:odecoa,bigg.metabolite:odecoa,Same
553,M_oxptn_c,5-Oxopentanoate,C5H7O3,-1,C5H7O3,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd02089,seed.compound:cpd02089,seed.compound:cpd02089,Same
554,M_pa160190_c,"1,2-sn-glycerol 3-phosphate",C38H74O8P,-1,C38H74O8P,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd16004,seed.compound:cpd16004,seed.compound:cpd16004,Same
555,M_pant__R_c,(R)-Pantoate,C6H11O4,-1,C6H11O4,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd00408,seed.compound:cpd00408,seed.compound:cpd00408,Same
556,M_pe120_c,"Phosphatidylethanolamine (didodecanoyl, n-C12:0)",C29H58NO8P,0,C29H58NO8P,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM733471,metanetx.chemical:MNXM733471,metanetx.chemical:MNXM733471,Same
557,M_pe120_p,"Phosphatidylethanolamine (didodecanoyl, n-C12:0)",C29H58NO8P,0,C29H58NO8P,0,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM733471,metanetx.chemical:MNXM733471,metanetx.chemical:MNXM733471,Same
558,M_peng_e,Penicillin G C16H18N2O4S,C16H17N2O4S,-1,C16H17N2O4S,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd03292,seed.compound:cpd03292,seed.compound:cpd03292,Same
559,M_peng_p,Penicillin G C16H18N2O4S,C16H17N2O4S,-1,C16H17N2O4S,-1,Clean,unconstrained Target & Adherence & seed.compound:cpd03292,seed.compound:cpd03292,seed.compound:cpd03292,Same
560,M_pg140_c,"Phosphatidylglycerol (ditetradecanoyl, n-C14:0)",C34H66O10P,-1,C34H66O10P,-1,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM737417,metanetx.chemical:MNXM737417,metanetx.chemical:MNXM737417,Same
561,M_pg140_p,"Phosphatidylglycerol (ditetradecanoyl, n-C14:0)",C34H66O10P,-1,C34H66O10P,-1,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM737417,metanetx.chemical:MNXM737417,metanetx.chemical:MNXM737417,Same
562,M_pg181_c,"Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)",C42H78O10P,-1,C42H78O10P,-1,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM731815,metanetx.chemical:MNXM731815,metanetx.chemical:MNXM731815,Same
563,M_pg181_p,"Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)",C42H78O10P,-1,C42H78O10P,-1,Clean,unconstrained Target & Adherence & metanetx.chemical:MNXM731815,metanetx.chemical:MNXM731815,metanetx.chemical:MNXM731815,Same
564,M_pheme_c,Protoheme C34H30FeN4O4,C34FeH30N4O4,-2,C34FeH30N4O4,-2,Clean,unconstrained Target & Adherence & bigg.metabolite:pheme,bigg.metabolite:pheme,bigg.metabolite:pheme,Same
565,M_pheme_e,Protoheme C34H30FeN4O4,C34FeH30N4O4,-2,C34FeH30N4O4,-2,Clean,unconstrained Target & Adherence & bigg.metabolite:pheme,bigg.metabolite:pheme,bigg.metabolite:pheme,Same
566,M_pheme_p,Protoheme C34H30FeN4O4,C34FeH30N4O4,-2,C34FeH30N4O4,-2,Clean,unconstrained Target & Adherence & bigg.metabolite:pheme,bigg.metabolite:pheme,bigg.metabolite:pheme,Same
567,M_pime_c,Pimelate,C7H10O4,-2,C7H10O4,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd01727,seed.compound:cpd01727,seed.compound:cpd01727,Same
568,M_pime_e,Pimelate,C7H10O4,-2,C7H10O4,-2,Clean,unconstrained Target & Adherence & seed.compound:cpd01727,seed.compound:cpd01727,seed.compound:cpd01727,Same
569,M_pmcoa_c,Pimeloyl-CoA,C28H41N7O19P3S,-5,C28H41N7O19P3S,-5,Clean,unconstrained Target & Adherence & seed.compound:cpd00782,seed.compound:cpd00782,seed.compound:cpd00782,Same
570,M_ppa_c,Propionate (n-C3:0),C3H5O2,-1,C3H5O2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:ppa,bigg.metabolite:ppa,bigg.metabolite:ppa,Same
571,M_ppa_e,Propionate (n-C3:0),C3H5O2,-1,C3H5O2,-1,Clean,unconstrained Target & Adherence & bigg.metabolite:ppa,bigg.metabolite:ppa,bigg.metabolite:ppa,Same
