model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
./model.xml	obj	R_APNPT	0.0	optimal	0.0	0.030347206452006493	1.0
./model.xml	obj	R_APRAUR	0.0	optimal	-8.563210056634476e-14	-8.563210056634476e-14	1.0
./model.xml	obj	R_APRTO2	0.0	optimal	-4.88873209053353e-13	-4.88873209053353e-13	1.0
./model.xml	obj	R_APSR	0.0	optimal	-2.5383801239308804e-13	-2.5383801239308804e-13	1.0
./model.xml	obj	R_APTNAT	0.0	optimal	-1.7472058243341045e-13	-1.7472058243341045e-13	1.0
./model.xml	obj	R_ARABRr	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ARBT6Pt	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ARBTpts	0.0	optimal	-1.644429011137924e-13	-1.644429011137924e-13	1.0
./model.xml	obj	R_ARBabcpp	0.0	optimal	-1.9228508542937076e-13	-1.9228508542937076e-13	1.0
./model.xml	obj	R_ARBt3ipp	0.0	optimal	-1.9228508542937076e-13	-1.9228508542937076e-13	1.0
./model.xml	obj	R_ARGDr	0.0	optimal	-2.795529318934435e-12	-2.795529318934435e-12	1.0
./model.xml	obj	R_ARGN_1	0.0	optimal	0.0	984.4158665089225	1.0
./model.xml	obj	R_ARGORNt7pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ARGR	0.0	optimal	0.0	857.0290845131359	1.0
./model.xml	obj	R_ARGSL	0.0	optimal	-4.09145323276851e-13	-4.09145323276851e-13	1.0
./model.xml	obj	R_ARGSS	0.0	optimal	-4.09145323276851e-13	-4.09145323276851e-13	1.0
./model.xml	obj	R_ARGabc	0.0	optimal	-1.2505552149377763e-12	-1.2505552149377763e-12	1.0
./model.xml	obj	R_ARGabcpp	0.0	optimal	-1.3642420526593924e-12	-1.3642420526593924e-12	1.0
./model.xml	obj	R_ARGt5r	15.584133491075018	optimal	15.584133491075233	1000.0	1.0
./model.xml	obj	R_ARSR	0.0	optimal	-1000.0	0.0	1.0
./model.xml	obj	R_ARUH	0.0	optimal	-857.0290845131992	0.0	1.0
./model.xml	obj	R_ASAD	-5.268612231255416	optimal	-5.268612231255416	-5.268612231255416	1.0
./model.xml	obj	R_ASCBPL	0.0	optimal	-5.407412409579856e-12	-5.407412409579856e-12	1.0
./model.xml	obj	R_ASCBpts	0.0	optimal	-5.407412409579856e-12	-5.407412409579856e-12	1.0
./model.xml	obj	R_ASNN	0.0	optimal	-2.3174624612485245e-12	-2.3174624612485245e-12	1.0
./model.xml	obj	R_ASNS1	0.0	optimal	-1.1587312306242625e-12	-1.1587312306242625e-12	1.0
./model.xml	obj	R_ASNabc	12.700253214052742	optimal	12.700253214050424	12.700253214050424	1.0
./model.xml	obj	R_ASO3t4pp	46.42896535092379	optimal	0.0	77.20250790469106	1.0
./model.xml	obj	R_ASO3tex	-46.42896535092379	optimal	-77.20250790470644	0.0	1.0
./model.xml	obj	R_ASO3tex_1	-46.42896535092379	optimal	-77.20250790470644	0.0	1.0
./model.xml	obj	R_ASO4rt2rpp	0.0	optimal	-6.025402399246167e-11	-6.025402399246167e-11	1.0
./model.xml	obj	R_ASO4t4pp	0.0	optimal	-6.025402399246167e-11	-6.025402399246167e-11	1.0
./model.xml	obj	R_ASPCT	0.0	optimal	-3.2444474457477664e-11	-3.2444474457477664e-11	1.0
./model.xml	obj	R_ASPK	5.268612231255416	optimal	5.2686122312531785	5.2686122312531785	1.0
./model.xml	obj	R_ASPO5	0.0	optimal	-6.821210263296962e-13	-6.821210263296962e-13	1.0
./model.xml	obj	R_ASPO6	0.12001898662791553	optimal	0.12001898662805664	0.12001898662805664	1.0
./model.xml	obj	R_ASPT	0.0	optimal	-2.3516327714089922e-12	-2.3516327714089922e-12	1.0
./model.xml	obj	R_ASPTA	-1000.0	optimal	-1000.0000000000141	-1000.0000000000141	1.0
./model.xml	obj	R_ASPabc	0.0	optimal	-5.228598619156093e-13	-5.228598619156093e-13	1.0
./model.xml	obj	R_ASPabcpp	0.0	optimal	-5.228598619156094e-13	-5.228598619156094e-13	1.0
./model.xml	obj	R_ASPt2_3pp	0.0	optimal	-4.53145213660193e-12	-4.53145213660193e-12	1.0
./model.xml	obj	R_ASPt2r	0.0	optimal	0.0	18.08888443192224	1.0
./model.xml	obj	R_ASPtex	-981.911115568064	optimal	-1000.0	-981.9111155680778	1.0
./model.xml	obj	R_ATHRDHr	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ATPHs	0.0	optimal	-2.660178859168549e-13	-2.660178859168549e-13	1.0
./model.xml	obj	R_ATPM	0.0	optimal	-9.094947017729282e-13	-9.094947017729282e-13	1.0
./model.xml	obj	R_ATPPRT	0.0	optimal	-1.0712129634235789e-13	-1.0712129634235789e-13	1.0
./model.xml	obj	R_ATPS4rpp	1000.0	optimal	1000.0	1000.0	1.0
./model.xml	obj	R_BALAt2pp	0.0	optimal	-2.748264251856263e-13	-2.748264251856263e-13	1.0
./model.xml	obj	R_BALAt2r	0.0	optimal	-2.800188272809006e-13	-2.800188272809006e-13	1.0
./model.xml	obj	R_BALAtex	0.0	optimal	-2.748264251856263e-13	-2.748264251856263e-13	1.0
./model.xml	obj	R_BCT1_syn	0.0	optimal	-5.320357718337104e-13	-5.320357718337104e-13	1.0
./model.xml	obj	R_BETALDHx	0.0	optimal	0.0	10.537224462490258	1.0
./model.xml	obj	R_BETALDHy	0.0	optimal	0.0	10.537224462490258	1.0
./model.xml	obj	R_BHBtpp	0.0	optimal	-1.4820996501081972e-11	-1.4820996501081972e-11	1.0
./model.xml	obj	R_BMNMSHS	0.0	optimal	-2.850191634823456e-13	-2.850191634823456e-13	1.0
./model.xml	obj	R_BMNt	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_BPNT	0.0	optimal	-1.9001277565489723e-13	-1.9001277565489723e-13	1.0
./model.xml	obj	R_BPNT2	0.0	optimal	-5.700383269646914e-13	-5.700383269646914e-13	1.0
./model.xml	obj	R_BTDD_RR	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_BTNTe	0.0	optimal	0.0	1000.0000000000006	1.0
./model.xml	obj	R_BTNt	0.0	optimal	0.0	6.018043206625277e-13	1.0
./model.xml	obj	R_BTNt2i	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_BTS2	-500.0	optimal	-499.99999999999994	-72.54268879928378	1.0
./model.xml	obj	R_BTS3r	500.0	optimal	72.54268879937513	499.9999999999986	1.0
./model.xml	obj	R_BUPN	0.0	optimal	0.0	3.7534512655736645e-13	1.0
./model.xml	obj	R_BUTCT	0.0	optimal	0.0	3.8181659425663145e-13	1.0
./model.xml	obj	R_BUTt2rpp	0.0	optimal	0.0	3.7485639592382825e-13	1.0
./model.xml	obj	R_BUTt4pp	0.0	optimal	0.0	3.818165942566314e-13	1.0
./model.xml	obj	R_BUTtex	0.0	optimal	0.0	3.818165942566314e-13	1.0
./model.xml	obj	R_BZt	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_BZt1pp	0.0	optimal	0.0	2.0563550862107127e-11	1.0
./model.xml	obj	R_BZtex	0.0	optimal	0.0	2.0563550862107127e-11	1.0
./model.xml	obj	R_CA2abcpp	0.2742312666368444	optimal	0.2742312666368444	0.27423126663684444	1.0
./model.xml	obj	R_CA2tex	0.2742312666368444	optimal	0.2742312666368444	0.27423126663684444	1.0
./model.xml	obj	R_CAT	368.4614082853038	optimal	0.0	461.3987460476226	1.0
./model.xml	obj	R_CATpp	0.0	optimal	0.0	500.0	1.0
./model.xml	obj	R_CBPS	0.0	optimal	0.0	2.7166183578731747e-13	1.0
./model.xml	obj	R_CD2abc1	0.0	optimal	0.0	8.149855073619527e-13	1.0
./model.xml	obj	R_CD2abcpp	0.0	optimal	0.0	8.149855073619527e-13	1.0
./model.xml	obj	R_CD2t3pp	0.0	optimal	0.0	2.1189623191410762e-11	1.0
./model.xml	obj	R_CD2t4pp	0.0	optimal	0.0	1.059481159570538e-11	1.0
./model.xml	obj	R_CD2tex	0.0	optimal	0.0	8.149855073619527e-13	1.0
./model.xml	obj	R_CD2tpp	0.0	optimal	0.0	2.1189623191410762e-11	1.0
./model.xml	obj	R_CDAPPA160190	0.0	optimal	0.0	4.0749275368097633e-13	1.0
./model.xml	obj	R_CDAPPA190	0.0	optimal	0.0	4.0749275368097633e-13	1.0
./model.xml	obj	R_CDPMEK	0.042148897850043325	optimal	0.0421488978498267	0.0421488978498267	1.0
./model.xml	obj	R_CGLYabcpp	0.0	optimal	0.0	3.2199321138011823e-13	1.0
./model.xml	obj	R_CHCOAL	0.0	optimal	0.0	1.6894705535376573e-13	1.0
./model.xml	obj	R_CHLabc	0.0	optimal	0.0	9.774793916896448e-13	1.0
./model.xml	obj	R_CHLabc_rev	0.0	optimal	0.0	9.774793916896448e-13	1.0
./model.xml	obj	R_CHLabcpp	0.0	optimal	0.0	9.412764512566947e-13	1.0
./model.xml	obj	R_CHLt2	0.0	optimal	0.0	10.537224462524364	1.0
./model.xml	obj	R_CHLt2pp	0.0	optimal	0.0	1.2707232091965382e-11	1.0
./model.xml	obj	R_CHLt3pp	0.0	optimal	0.0	1.2707232091965382e-11	1.0
./model.xml	obj	R_CHOLD	0.0	optimal	0.0	10.537224462524364	1.0
./model.xml	obj	R_CHOLSH	0.0	optimal	-2.495727678244073e-12	-2.495727678244073e-12	1.0
./model.xml	obj	R_CHOLSabc_1	0.0	optimal	-2.495727678244073e-12	-2.495727678244073e-12	1.0
./model.xml	obj	R_CHORM	0.0	optimal	-2.3293458330278007e-12	-2.3293458330278007e-12	1.0
./model.xml	obj	R_CHORS	0.005268612231255416	optimal	0.005268612228918625	0.005268612228918625	1.0
./model.xml	obj	R_CIGAMS	0.0	optimal	-1.2478638391220364e-12	-1.2478638391220364e-12	1.0
./model.xml	obj	R_CLPNH120pp	0.0	optimal	-5.388166517679968e-13	-5.388166517679968e-13	1.0
./model.xml	obj	R_CLPNH140pp	0.0	optimal	-5.388166517679968e-13	-5.388166517679968e-13	1.0
./model.xml	obj	R_CLPNH141pp	0.0	optimal	-5.388166517679968e-13	-5.388166517679968e-13	1.0
./model.xml	obj	R_CLPNH160pp	0.0	optimal	-5.300145127659526e-13	-5.300145127659526e-13	1.0
./model.xml	obj	R_CLPNH161pp	0.0	optimal	-5.300145127659526e-13	-5.300145127659526e-13	1.0
./model.xml	obj	R_CLPNH180pp	0.0	optimal	-5.300145127659526e-13	-5.300145127659526e-13	1.0
./model.xml	obj	R_CLPNH181pp	0.0	optimal	-5.388166517679968e-13	-5.388166517679968e-13	1.0
./model.xml	obj	R_CLPNS120pp	0.0	optimal	-5.388166517679968e-13	-5.388166517679968e-13	1.0
./model.xml	obj	R_CLPNS140pp	0.0	optimal	-5.388166517679968e-13	-5.388166517679968e-13	1.0
./model.xml	obj	R_CLPNS141pp	0.0	optimal	-5.388166517679968e-13	-5.388166517679968e-13	1.0
./model.xml	obj	R_CLPNS160pp	0.0	optimal	-5.300145127659526e-13	-5.300145127659526e-13	1.0
./model.xml	obj	R_CLPNS161pp	0.0	optimal	-5.300145127659526e-13	-5.300145127659526e-13	1.0
./model.xml	obj	R_CLPNS180pp	0.0	optimal	-5.300145127659526e-13	-5.300145127659526e-13	1.0
./model.xml	obj	R_CLPNS181pp	0.0	optimal	-5.388166517679968e-13	-5.388166517679968e-13	1.0
./model.xml	obj	R_CLtex	0.2742312666368444	optimal	0.27423126663684416	0.27423126663684416	1.0
./model.xml	obj	R_CLtipp	0.2742312666368444	optimal	0.27423126663684416	0.27423126663684416	1.0
./model.xml	obj	R_CMCBTFL	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_CMCBTFU	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_CMCBTFtex	0.0	optimal	0.0	7.911156007019528e-13	1.0
./model.xml	obj	R_CMCBTFtpp	0.0	optimal	0.0	7.911156007019528e-13	1.0
./model.xml	obj	R_CMCMSAD	0.0	optimal	0.0	1.2977789782990668e-11	1.0
./model.xml	obj	R_CMHMI	0.0	optimal	0.0	1.2977789782990668e-11	1.0
./model.xml	obj	R_CO2t	0.0	optimal	-1000.0	1.261923898709938e-11	1.0
./model.xml	obj	R_CO2tex	-1000.0	optimal	-1000.0	1.2505552149377763e-12	1.0
./model.xml	obj	R_CO2tpp	0.0	optimal	1.511040181867429e-10	1000.0	1.0
./model.xml	obj	R_COBALT2abcpp	0.0	optimal	0.0	4.5457917509101804e-13	1.0
./model.xml	obj	R_COBALT2t3pp	0.0	optimal	0.0	8.754858186938123e-13	1.0
./model.xml	obj	R_COBALTt4pp	0.0	optimal	0.0	8.754858186938123e-13	1.0
./model.xml	obj	R_COBALTt5	-0.005268612231255416	optimal	-0.005268612231255414	-0.0052686122303462575	1.0
./model.xml	obj	R_COabc	0.0	optimal	0.0	9.091583501820361e-13	1.0
./model.xml	obj	R_CPPPGO	0.0	optimal	0.0	5.216482337110042e-14	1.0
./model.xml	obj	R_CPPPGO2	0.0	optimal	0.0	5.216482337110042e-14	1.0
./model.xml	obj	R_CRNDH	0.0	optimal	0.0	4.5457917509101804e-13	1.0
./model.xml	obj	R_CRNabc	0.0	optimal	0.0	4.5457917509101804e-13	1.0
./model.xml	obj	R_CRO4abcpp	0.0	optimal	0.0	8.754858186938125e-13	1.0
./model.xml	obj	R_CRO4t3pp	0.0	optimal	0.0	8.754858186938125e-13	1.0
./model.xml	obj	R_CS	0.0	optimal	0.0	1.3684711483655018e-11	1.0
./model.xml	obj	R_CSND	0.0	optimal	0.0	2.495728804421275e-13	1.0
./model.xml	obj	R_CT6PT	0.0	optimal	0.0	2.1213694837580813e-12	1.0
./model.xml	obj	R_CTECOAI6	0.0	optimal	1.2744511744588806e-13	2.792871002861289e-13	1.0
./model.xml	obj	R_CTECOAI7	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_CTECOAI8	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_CTPS1	8.457439784222753	optimal	8.457439784222068	8.457439784222068	1.0
./model.xml	obj	R_CTPS2	0.0	optimal	-6.871420229556651e-13	-6.871420229556651e-13	1.0
./model.xml	obj	R_CU2abcpp	0.0	optimal	-3.4357101147783256e-13	-3.4357101147783256e-13	1.0
./model.xml	obj	R_CUabcpp	0.0	optimal	-3.4357101147783256e-13	-3.4357101147783256e-13	1.0
./model.xml	obj	R_CYANST	0.0	optimal	-1.794148382199502e-11	-1.794148382199502e-11	1.0
./model.xml	obj	R_CYANt2pp	0.0	optimal	-1.794148382199502e-11	-1.794148382199502e-11	1.0
./model.xml	obj	R_CYANtex	0.0	optimal	-1.794148382199502e-11	-1.794148382199502e-11	1.0
./model.xml	obj	R_CYO1b	77.20250790470814	optimal	77.20250790470828	168.33933108385372	1.0
./model.xml	obj	R_CYO4pp	77.20250790470814	optimal	77.20250790470301	77.20250790470301	1.0
./model.xml	obj	R_CYSS	0.0	optimal	0.0	2.998334181668985e-13	1.0
./model.xml	obj	R_CYSTA	0.0	optimal	7.695724399617084e-13	7.79566887233936e-12	1.0
./model.xml	obj	R_CYSTL	495.14465771216425	optimal	67.68734651158104	495.14465771219454	1.0
./model.xml	obj	R_CYSabc	0.0	optimal	0.0	2.998334181668985e-13	1.0
./model.xml	obj	R_CYSabcpp	0.0	optimal	0.0	2.998334181668985e-13	1.0
./model.xml	obj	R_CYStex	0.0	optimal	0.0	2.998334181668985e-13	1.0
./model.xml	obj	R_CYTBD	35.921187448211	optimal	0.0	922.6774731086783	1.0
./model.xml	obj	R_CYTBD2	0.0	optimal	0.0	922.6774731086784	1.0
./model.xml	obj	R_CYTBD2pp	1000.0	optimal	1000.0	1000.0	1.0
./model.xml	obj	R_CYTB_B3	102.25104650926778	optimal	7.105427357601002e-15	922.6774731086784	1.0
./model.xml	obj	R_CYTD	0.0	optimal	0.0	1.0768527011942136e-13	1.0
./model.xml	obj	R_CYTDH	0.0	optimal	0.0	1.0768527011942136e-13	1.0
./model.xml	obj	R_CYTK1	0.042148897850043325	optimal	0.042148897850177613	0.04214889785023947	1.0
./model.xml	obj	R_CYTK2	0.0	optimal	0.0	1.961410277175175e-13	1.0
./model.xml	obj	R_Cobalt2abcppI	0.0	optimal	0.0	3.777530904189225e-13	1.0
./model.xml	obj	R_Cuabc	0.03735446071960089	optimal	0.03735446071960089	0.037354460719797034	1.0
./model.xml	obj	R_Cut1	0.0	optimal	0.0	1.961410277175175e-13	1.0
./model.xml	obj	R_DAAD	0.0	optimal	0.0	857.0290845141775	1.0
./model.xml	obj	R_DAAD2	0.0	optimal	0.0	857.0290845141928	1.0
./model.xml	obj	R_DAAD4	0.0	optimal	0.0	8.108868399015895	1.0
./model.xml	obj	R_DAAD5	0.0	optimal	0.0	922.6827417206067	1.0
./model.xml	obj	R_DAAD7	0.0	optimal	0.0	922.6827417206067	1.0
./model.xml	obj	R_DAAD8	0.0	optimal	-2.9305940390460994e-12	-1.7165463190054965e-12	1.0
./model.xml	obj	R_DACL	0.0	optimal	-2.842170943040401e-14	33.0036407390063	1.0
./model.xml	obj	R_DADK	0.0	optimal	-8.582731595027483e-13	-8.582731595027483e-13	1.0
./model.xml	obj	R_DAGK120	0.0	optimal	-8.751020449831942e-13	-8.751020449831942e-13	1.0
./model.xml	obj	R_DAGK140	0.0	optimal	-8.582731595027481e-13	-8.582731595027481e-13	1.0
./model.xml	obj	R_DAGK141	0.0	optimal	-8.751020449831941e-13	-8.751020449831941e-13	1.0
./model.xml	obj	R_DAGK160	0.0	optimal	-8.582731595027481e-13	-8.582731595027481e-13	1.0
./model.xml	obj	R_DAGK161	0.0	optimal	-8.751020449831941e-13	-8.751020449831941e-13	1.0
./model.xml	obj	R_DAGK180	0.0	optimal	-8.582731595027481e-13	-8.582731595027481e-13	1.0
./model.xml	obj	R_DAGK181	0.0	optimal	-8.751020449831941e-13	-8.751020449831941e-13	1.0
./model.xml	obj	R_DAGLIPA160ex	0.0	optimal	0.0	999.9999999999991	1.0
./model.xml	obj	R_DAGLIPA180ex	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_DAGLIPA181d9ex	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_DAGLIPA182d9d12ex	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_DALAabcpp	0.0	optimal	-1.784008838093052e-12	-1.784008838093052e-12	1.0
./model.xml	obj	R_DALAt2r	0.0	optimal	0.0	91.13682317906228	1.0
./model.xml	obj	R_DAPADHL	0.0	optimal	-2.775124859255858e-12	-2.775124859255858e-12	1.0
./model.xml	obj	R_DAPAL	0.0	optimal	-2.775124859255858e-12	-2.775124859255858e-12	1.0
./model.xml	obj	R_DAPAT	0.0	optimal	-1.5610077333314202e-12	-1.5610077333314202e-12	1.0
./model.xml	obj	R_DAPDC	0.0	optimal	-8.612456459759561e-13	-8.612456459759561e-13	1.0
./model.xml	obj	R_DAPE	5.268612231255416	optimal	5.268612231254554	5.268612231254554	1.0
./model.xml	obj	R_DARBabcpp	0.0	optimal	-1.7179344366821983e-12	-1.7179344366821983e-12	1.0
./model.xml	obj	R_DARBt3ipp	0.0	optimal	-1.7179344366821983e-12	-1.7179344366821983e-12	1.0
./model.xml	obj	R_DASYN120	0.0	optimal	-3.851596779750123e-13	-3.851596779750123e-13	1.0
./model.xml	obj	R_DASYN140	0.0	optimal	-3.851596779750123e-13	-3.851596779750123e-13	1.0
./model.xml	obj	R_DASYN141	0.0	optimal	-3.851596779750123e-13	-3.851596779750123e-13	1.0
./model.xml	obj	R_DASYN160	0.0	optimal	-3.7886768790307506e-13	-3.7886768790307506e-13	1.0
./model.xml	obj	R_DASYN160190	0.0	optimal	-8.582731595027484e-13	-8.582731595027484e-13	1.0
./model.xml	obj	R_DASYN161	0.0	optimal	-6.493792170658708e-13	-6.493792170658708e-13	1.0
./model.xml	obj	R_DASYN180	0.0	optimal	-3.788676879030752e-13	-3.788676879030752e-13	1.0
./model.xml	obj	R_DASYN181	0.0	optimal	-3.8515967797501234e-13	-3.8515967797501234e-13	1.0
./model.xml	obj	R_DASYN190190	0.0	optimal	-8.582731595027483e-13	-8.582731595027483e-13	1.0
./model.xml	obj	R_DATPHs	0.0	optimal	-3.5868132038920823e-13	-3.5868132038920823e-13	1.0
./model.xml	obj	R_DB4PS	0.0	optimal	-7.341704219130865e-13	-7.341704219130865e-13	1.0
./model.xml	obj	R_DBTS	0.0	optimal	-3.7614904332584064e-13	-3.7614904332584064e-13	1.0
./model.xml	obj	R_DCAtex	0.0	optimal	-4.2458162094972167e-13	-4.2458162094972167e-13	1.0
./model.xml	obj	R_DCPDPS	0.0	optimal	-1.1523971673029629e-14	-1.1523971673029629e-14	1.0
./model.xml	obj	R_DCTPD	0.0	optimal	-7.787603732926668e-14	-7.787603732926668e-14	1.0
./model.xml	obj	R_DCTPD2	0.0	optimal	-3.615673161715951e-13	-3.615673161715951e-13	1.0
./model.xml	obj	R_DCYTD	1.3785850764302918	optimal	1.3785850764298264	1.3785850764302916	1.0
./model.xml	obj	R_DCYTt2	1.3785850764302918	optimal	1.3785850764298264	1.3785850764302916	1.0
./model.xml	obj	R_DDPA	0.0	optimal	-2.1091426776676382e-13	-2.1091426776676382e-13	1.0
./model.xml	obj	R_DGK1	0.0	optimal	-1.8078365808579755e-13	-1.8078365808579755e-13	1.0
./model.xml	obj	R_DHACOAH	0.0	optimal	-3.410605131648481e-13	-3.410605131648481e-13	1.0
./model.xml	obj	R_DHAD1	22.29476489002505	optimal	0.0	22.294764890014914	1.0
./model.xml	obj	R_DHAD2	-3.552713678800501e-15	optimal	-1.012388485280464e-11	-1.012388485280464e-11	1.0
./model.xml	obj	R_DHAK	0.0	optimal	-7.231346323431902e-13	-7.231346323431902e-13	1.0
./model.xml	obj	R_DHAPT	0.0	optimal	-7.231346323431902e-13	-7.231346323431902e-13	1.0
./model.xml	obj	R_DHCINDO	0.0	optimal	-7.520600176369172e-13	-7.520600176369172e-13	1.0
./model.xml	obj	R_DHDPRy	5.268612231255416	optimal	5.268612231254587	5.268612231254587	1.0
./model.xml	obj	R_DHDPS	5.268612231255416	optimal	5.268612231254587	5.268612231254587	1.0
./model.xml	obj	R_DHEDAA	0.0	optimal	-2.4031648466076947e-11	-2.4031648466076947e-11	1.0
./model.xml	obj	R_DHFR	0.0	optimal	0.0	1.378585076430082	1.0
./model.xml	obj	R_DHFS	0.0	optimal	-2.0988339271682938e-13	-2.0988339271682938e-13	1.0
./model.xml	obj	R_DHNAOT	0.005268612231255416	optimal	0.0052686122312479685	0.0052686122312479685	1.0
./model.xml	obj	R_DHNPA2r	0.0	optimal	-2.0988339271682938e-13	-2.0988339271682938e-13	1.0
./model.xml	obj	R_DHNPA_1	0.0	optimal	-2.0988339271682938e-13	-2.0988339271682938e-13	1.0
./model.xml	obj	R_DHORD2	0.0	optimal	0.0	1.5006662579253316e-11	1.0
./model.xml	obj	R_DHORDi	0.0	optimal	0.0	1.5006662579253316e-11	1.0
./model.xml	obj	R_DHORTS	0.0	optimal	-2.1904970230962992e-11	0.0	1.0
./model.xml	obj	R_DHPACCOAHIT	0.0	optimal	0.0	5.846751654254533e-13	1.0
./model.xml	obj	R_DHPDO	0.0	optimal	3.1144228538125263e-27	1.6370904631912708e-11	1.0
./model.xml	obj	R_DHPM1	0.0	optimal	0.0	5.54945919725854e-13	1.0
./model.xml	obj	R_DHPPDA	0.0	optimal	0.0	1.972398148423217e-13	1.0
./model.xml	obj	R_DHPPDA2	0.0	optimal	0.0	1.972398148423217e-13	1.0
./model.xml	obj	R_DHPS2	0.0	optimal	0.0	1.429773330298052e-13	1.0
./model.xml	obj	R_DHPt	0.005268612231255416	optimal	0.005268612226866977	0.005268612231702718	1.0
./model.xml	obj	R_DHQS	0.0	optimal	0.0	6.821210263296957e-13	1.0
./model.xml	obj	R_DHQTi	0.0	optimal	0.0	6.821210263296957e-13	1.0
./model.xml	obj	R_DIPEPabc1	0.0	optimal	0.0	1.1693503308509068e-12	1.0
./model.xml	obj	R_DIPEPabc10	0.0	optimal	0.0	1.1290279056491513e-12	1.0
./model.xml	obj	R_DIPEPabc12	0.0	optimal	0.0	8.108868399003988	1.0
./model.xml	obj	R_DIPEPabc13	0.0	optimal	0.0	1.1290279056491513e-12	1.0
./model.xml	obj	R_DIPEPabc14	0.0	optimal	0.0	1.1290279056491513e-12	1.0
./model.xml	obj	R_DIPEPabc15	0.0	optimal	0.0	1.1290279056491513e-12	1.0
./model.xml	obj	R_DIPEPabc3	0.0	optimal	0.0	1.1693503308509068e-12	1.0
./model.xml	obj	R_DIPEPabc8	0.0	optimal	0.0	3.2741809263825417e-11	1.0
./model.xml	obj	R_DKGLCNR1	0.0	optimal	0.0	2.50378541429253e-12	1.0
./model.xml	obj	R_DLYSAD	0.0	optimal	0.0	857.029084513312	1.0
./model.xml	obj	R_DLYSPYRAT	0.0	optimal	-857.0290845132267	0.0	1.0
./model.xml	obj	R_DMALRED	0.0	optimal	0.0	922.682741719795	1.0
./model.xml	obj	R_DMATT	0.005268612231255416	optimal	0.005268612230679537	0.005268612230679537	1.0
./model.xml	obj	R_DMPPS	0.005268612231255416	optimal	0.0	0.042148897849074274	1.0
./model.xml	obj	R_DNADDP	0.0	optimal	-3.5980010180028505e-12	-3.5980010180028505e-12	1.0
./model.xml	obj	R_DNMPPA	0.0	optimal	-8.810729923425242e-13	-8.810729923425242e-13	1.0
./model.xml	obj	R_DNTAep	0.0	optimal	0.0	3.1292302082874812e-09	1.0
./model.xml	obj	R_DNTPPA	0.0	optimal	0.0	1.2035172858304577e-10	1.0
./model.xml	obj	R_DPCOAK	0.03034720645203522	optimal	0.030347206452006503	0.030347206492175295	1.0
./model.xml	obj	R_DPPS	0.0	optimal	0.0	3.5814311330570565e-12	1.0
./model.xml	obj	R_DPR	0.0	optimal	0.0	5.912019651760228e-11	1.0
./model.xml	obj	R_DRBK	0.0	optimal	0.0	9.91132706324746e-11	1.0
./model.xml	obj	R_DRIBabc	0.0	optimal	0.0	9.91132706324746e-11	1.0
./model.xml	obj	R_DRIBtex_1	0.0	optimal	0.0	2.592193231925726e-11	1.0
./model.xml	obj	R_DRPA	0.0	optimal	0.0	9.91132706324746e-11	1.0
./model.xml	obj	R_DRU1Ptex	0.0	optimal	0.0	1.7274473824740565e-11	1.0
./model.xml	obj	R_DSERDHr	0.0	optimal	3.8142454082152436e-13	119.34850303540668	1.0
./model.xml	obj	R_DSERt2	0.0	optimal	0.0	119.34850303540668	1.0
./model.xml	obj	R_DTBTST	0.0	optimal	-1.630632512646138e-13	-1.630632512646138e-13	1.0
./model.xml	obj	R_DTMPK	1.3785850764302918	optimal	1.3785850764295347	1.3785850764295347	1.0
./model.xml	obj	R_DURAD	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DURIK1_1	1.3785850764302918	optimal	1.3785850764287777	1.3785850764287777	1.0
./model.xml	obj	R_DURIPP_1	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_DUTPDP	0.0	optimal	-4.1565142479215276e-13	-4.1565142479215276e-13	1.0
./model.xml	obj	R_DXPRIi	0.042148897850043325	optimal	0.04214889784948812	0.04214889784948812	1.0
./model.xml	obj	R_DXPS	0.042148897850043325	optimal	0.04214889784948812	0.04214889784948812	1.0
./model.xml	obj	R_DXYLUDtex	0.0	optimal	-7.048002420388673e-13	-7.048002420388673e-13	1.0
./model.xml	obj	R_DXYLUDtpp	0.0	optimal	-7.048002420388673e-13	-7.048002420388673e-13	1.0
./model.xml	obj	R_D_LACt2pp	0.0	optimal	-3.936812780531389e-11	-3.936812780531389e-11	1.0
./model.xml	obj	R_D_LACtex	0.0	optimal	-3.936812780531389e-11	-3.936812780531389e-11	1.0
./model.xml	obj	R_E4PD	0.0	optimal	0.0	0.0	1.0
